cz2000_res,workplaceemp,resemp,workplacewage,resWage,emplAround,workplaceWageAround,resAround,resWageAround,landArea,lambda_nn_n,pd_commuting,pd_migration,pd_goods,pd_commuting_goods,pd_migration_goods,productivity,deficit
354,117928,121553.7,38409.06,38669.52,1.554602e6,48149.43000200695,1.5665411e6,48175.850722715164,13124.08,0.8899062718781905,0.18316176592686262,0.8156796602393304,0.9921221447517399,0.18171884404787508,0.8092538539470149,1.0861416974004037,598.0859
355,97266,111526.5,35882.17,39785.95,6.002467e6,62413.42330659711,5.7992655e6,62408.50481201439,4604.12,0.7961679062823634,0.27207973342045877,0.7263253657112451,0.998423199304042,0.2716507179074453,0.7251800953690997,0.7855473883354287,592.1422000000002
356,38414,40712.16,31311.73,30460.69,113896.,29657.039319466883,112387.95999999999,30171.947466590726,11472.49,0.8958723880039772,0.14869316693214027,0.8504001904025011,0.9987549166268503,0.14850803154229208,0.8493413712649077,0.8709248658289451,82.49152000000004
357,35045,35713,26817.86,27156.36,980609.,39365.009993850756,1.0144845520000001e6,40487.216228340425,3000.929,0.9069081286926329,0.15960594131584088,0.8379797539953013,0.9997053127172956,0.15955890747469104,0.8377328120186351,0.5476394642050473,94.92477000000008
358,121310,124814.6,36991.52,37446.63,1.076093e6,40245.434260356684,1.10793552e6,40656.29192670436,9619.001,0.8784244791875309,0.2041969390406545,0.7933119617565041,0.998494301464634,0.20388948000861476,0.7921174730975991,0.8526875254789201,1315.9349999999995
359,91635,97905.31,35663.44,36395.45,638156.,40422.578090357216,618650.42,40191.09886166407,9373.515,0.8822685919691179,0.16746965188793633,0.8311809777103437,0.9987953170115714,0.16726790404722888,0.8301796681261906,0.8396271879360979,27.1246900000001
360,13176,12935.08,42092.9,41718.63,228129.,39320.4611664453,228244.022,39264.92345295484,10355.51,0.9319694969029956,0.14688451675482106,0.8526185649405053,0.9993955350045418,0.14679573020606798,0.8521031868635209,1.4097348988385565,64.16358000000002
361,226625,230441.7,41271.94,41204.88,2.445122e6,44867.498104597646,2.4371211799999997e6,44839.482811109134,6518.212,0.851177109004143,0.25876962749003507,0.7356134258116419,0.9914895401662173,0.2565673789690782,0.7293530172980807,0.9718271740261255,46.541049999999814
362,40393,40310.74,33082.27,33421.95,47244.,38712.7,47776.1,38933.36,14499.98,0.9669601699199767,0.06686352288706841,0.9328910715412948,0.9979432223984697,0.06672599949083488,0.930972322080681,0.8965675777410297,31.18999000000008
363,82109,83687.85,40086.04,39969.25,47949.,33645.35,46916.48,33612.12,22298.88,0.9708717573697974,0.03917566101084712,0.9602649771146196,0.9940186118932263,0.03894133617800184,0.9545212596011549,1.231119611465326,142.9742000000001
364,56353,57775.05,25492.96,26270.61,468181.,34584.39894032436,465856.5,34381.99293074304,13969.19,0.9139284171973888,0.14266410706647942,0.856049177558559,0.9996743721979132,0.1426176516668587,0.8557704241463925,0.5478898994604613,87.69883000000004
365,99950,99371.05,34141.32,34094.36,30069.,35579.69999999999,30279.3,35479.,16067.46,0.9939489418698906,0.017667632797139416,0.9816627496189752,0.9802473873740133,0.017318650890479344,0.9622723455963905,1.0042308832113065,1246.7250000000004
366,235253,233440.5,40980.34,40832.79,54197.,33508.29,53992.62,33686.63,16064.25,0.9688721537179709,0.06797637790242837,0.9302232466528523,0.9930372781238,0.0675030772889423,0.9237463609036327,1.06677138126527,597.9933000000001
367,43170,44362.02,33416.63,34076.2,691341.,39480.65862341449,692179.96,39354.23370144579,7223.838,0.8657579163437553,0.22819074709042145,0.7700195785637761,0.999741941182301,0.22813186045601744,0.7698208682217268,0.7682376003270501,11.507309999999961
368,27074,36454.26,26626.36,32365.72,1.448086e6,47932.829027992804,1.4222841500000001e6,47784.766059891335,6610.81,0.6427492973386375,0.4415009064277427,0.556131307892219,0.9998288381115753,0.44142533829885733,0.5560361194073481,0.5873957224009424,-2.700309999999945
369,99780,99092.88,40244.7,40118.71,190775.,36515.6551967501,189999.7,36536.288972116265,10883.52,0.9668230452076879,0.07143431658697245,0.9277770506541079,0.9939584414788263,0.0710027419828922,0.9221718313079791,1.0431017941101217,948.1185
370,28089,28797.21,31293.57,31534.64,90506.,33002.19062912956,90224.26000000001,32979.72587855861,14091.69,0.9117404081853764,0.14698060996048123,0.8520834545980436,0.999723546882684,0.14693997671267267,0.8518478934708066,0.7996968573359583,216.5766000000001
371,46604,48986.02,32138.89,32563.1,1.040854e6,38844.93694697815,1.0743105899999999e6,40031.430317264036,2652.347,0.8425058822904985,0.2530662462430129,0.7458667288851744,0.9991473022954441,0.2528504572357409,0.7452307300375494,0.6838125852831245,368.64710000000014
372,23108,24499.36,29187.64,29546.89,2.100585e6,45353.94156851067,2.0837461e6,45387.5212312058,2775.188,0.8017042077833871,0.318142349686312,0.6813199265737306,0.9998850253424916,0.3181057713786179,0.6812415920485192,0.614509391761071,140.61659999999995
373,121380,121325.9,37168.03,37169.59,0.,0.,0.,0.,20145.07,0.9990818118802333,0.002276329545483341,0.9970455245089556,0.9848389010557248,0.002241817888014491,0.9819292186599285,1.0684666162610812,-117.4363000000003
374,59775,65230.62,35766.84,36195.61,1.452883e6,41834.48520552584,1.462231658e6,41789.6180593459,8389.686,0.8555557190779423,0.2007668325964449,0.7984721175746636,0.9982890271416821,0.20042332599502194,0.7971059534533698,0.882507356881944,133.51069999999982
375,25561,24996.17,29133.13,29585.31,352921.,36091.810623000616,360003.47,35929.09603099298,4851.256,0.8740863100226955,0.24897838651114773,0.7470224214814467,0.9987949744387298,0.248678361191198,0.7461222403687195,0.7762102579371672,49.19205999999997
376,47929,50404.84,27624.05,28935.65,678785.,36488.1914271382,673442.62,36421.253249832334,4781.501,0.8761118971908254,0.19230104386054853,0.8069765044187985,0.9993198872995255,0.19217025747830446,0.8064276694491588,0.6013330020689267,84.27305000000001
377,30389,30476.65,41408.9,41430.07,18042.,38455.88,17844.99,38425.95,19996.36,0.9918534353349202,0.01338632438145601,0.986442607492962,0.9984971450789965,0.013366206677985189,0.9849601273660036,1.2533072933094946,19.957090000000107
378,64134,64134,51225.99,51225.99,0.,0.,0.,0.,428887.5,1.,0.,0.9996433619883992,0.719646832084786,0.,0.7193901786695365,2.677530617051876,924.6007000000004
379,21484,21273.29,35819.96,35835.4,82270.,37585.01342579312,82366.3,37461.84420290216,8889.504,0.9387156382487146,0.12625461616936365,0.8724335276411506,0.9992069767753043,0.12615449332651632,0.871741667591728,0.9719630989232113,113.81119999999999
380,35121,35121.18,35302.64,35361.31,1.054177e6,39728.534988593,1.04876233e6,39733.12837892537,7306.127,0.8976509331406292,0.19378648229097967,0.8056060137752045,0.9992067842182776,0.19363276779494198,0.8049669943712274,0.8558748968557292,331.08490000000006
381,52221,53343.06,30916.55,31089.48,149422.,35228.283779296224,149415.85,35337.30526436854,13496.3,0.9581347601731135,0.06213673451062157,0.9374633271623861,0.9977699628316173,0.06199816728314096,0.9353727490988183,0.856297297746265,97.85355000000004
382,60826,63231.98,34474.2,34881.74,578027.,38291.88576289688,578986.258,38295.19094917949,3997.066,0.864358193433133,0.22124745669538654,0.7763633893973855,0.998146211292971,0.22083731065870574,0.7749241757135699,0.8227663531040509,509.73900000000003
383,101408,101276,42857.33,42386.61,2.259658e6,46189.831574278054,2.2638830100000002e6,46278.39114883666,3841.473,0.8800646747501876,0.225189226328646,0.7730100351773509,0.9972207349640446,0.22456336578543695,0.7708616354141399,0.9972415973643249,314.2413999999999
384,129506,136373.8,35177.11,35510.41,393577.,35016.131975293276,403140.24,35379.11013594475,9382.098,0.8929515786756694,0.1574426735863492,0.8389700818174257,0.997723537272976,0.15708426120828686,0.8370601976970801,0.8215445774623074,362.47829999999976
385,53793,60657.95,35204.89,38063.62,1.103154e6,44781.33114771827,1.10039555e6,44686.283600833354,6775.111,0.7869524110194954,0.3009999577686498,0.6980616673104855,0.9985219356694797,0.30055506046758385,0.6970298872595303,0.8610171211121816,24.299259999999776
386,48729,49949.42,30724.58,30883.66,378966.,33976.70906413767,395381.11999999994,34739.79119930386,10644.75,0.910662426110253,0.1495861755820156,0.8498231161920861,0.9993989956974686,0.14949627364689158,0.849312368842864,0.6993499765551906,416.3115
387,40435,38417.04,32194.63,33419.88,381759.,35617.19994425803,381464.18,35777.11010971986,5034.526,0.8451494441008469,0.3204875968877359,0.6784501037679909,0.9991953162687964,0.32022970573246784,0.6779041660070554,0.7298554199113305,262.53
388,28050,28263.21,29325.45,29673.89,510704.,37439.02195097356,508251.99000000005,37425.04421643642,5711.271,0.879497410237549,0.2195682071855204,0.7792570133969052,0.9998575334263528,0.2195369260553608,0.779145995320216,0.6896022708702441,35.63418999999999
389,35023,50616.07,30277.04,35386.51,1.203287e6,44474.64568257615,1.1826541400000001e6,44445.76595686639,5144.291,0.5701600302038463,0.5275517859484335,0.4696563976792851,0.999488408238595,0.5272818948010278,0.46941612533554117,0.677625954631447,136.59069999999997
390,15366,15258.57,34964.08,34832.44,41285.,34787.88939445319,41264.97,35010.66160252388,9948.622,0.9531764772190318,0.09655273453880346,0.9021125064455494,0.9986900148601472,0.09642625189134547,0.9009307524676303,1.1562762986898494,63.19566999999995
391,165358,179182.5,36948.86,37974.31,2.439909e6,44449.22046054587,2.4788157e6,44709.225126776466,5516.261,0.8441572140136454,0.2271428647639453,0.7713362202077368,0.99669220855317,0.22639152353867065,0.7687848008559035,0.8131517555829267,886.3221000000003
392,25692,25804.34,36652.19,36695.95,3023.,16313.26,3071.401,17247.93,11667.39,0.9933274790209708,0.008983011010866787,0.9908713545169836,0.9975671368723489,0.008961156574603165,0.9884607001343335,1.0012718112549381,265.3055999999999
393,77284,80821.55,34957.34,35460.23,555168.,40113.054298878895,558295.94,40264.65507931654,9245.236,0.8943169241371886,0.16215891423182524,0.8360105005843117,0.9986834080044781,0.1619454171033451,0.8349098158510702,0.8463926316559621,239.5075999999999
394,45998,45969.3,51068.65,51121.41,0.,0.,0.,0.,36865.03,0.9929670453976892,0.014600866620978942,0.9851145290372924,0.9966099293713843,0.014551368651894827,0.9817749212065804,1.7564391271029935,661.8505
395,51743,50804.5,33694.39,33568.18,131019.,34210.10846472649,129754.89,34296.36350105803,4141.642,0.9566123079648456,0.10039409652302224,0.8982388947632465,0.9988488822712006,0.10027853109864779,0.8972049160467873,0.8756507120763056,72.46043000000009
396,15706,16895.27,45846.23,48516.13,0.,0.,0.,0.,54823.38,0.9251731401747352,0.07924075441982129,0.9206712353805945,0.9997872434421624,0.07922389542967047,0.9204753565376548,1.480883684224602,143.07150000000001
397,37206,36565.55,32941.68,32765.91,74251.,34785.47311726442,75011.73999999999,35019.21423136565,10450.41,0.9625453466445876,0.08865484961890838,0.9103495163604348,0.9991649509702238,0.08858081847274915,0.9095893298800408,0.8481549106561457,285.73759999999993
398,188682,187610.5,40718.23,40694.8,1.158655e6,44506.46353667831,1.23582743e6,45676.047451320206,11887.18,0.9118189013941117,0.1702584861793067,0.8257409482899535,0.9940237481802753,0.16924097859145404,0.8208061124451145,1.0927804726102908,449.5487000000003
399,55339,63602.06,31796.62,33294.82,1.902674e6,47422.709661155815,1.84779572e6,47186.27451747057,7136.974,0.8055721780080708,0.25380115574081646,0.7455604454962989,0.99907160853915,0.25356552891507284,0.7448682735451526,0.7167898726308644,-36.67781999999988
400,66114,66720.97,40282.15,40844.71,3.313093e6,46963.54844231056,3.27517426e6,46871.14336158938,3543.426,0.7962026031695882,0.35831829439767826,0.6394631483809823,0.9986327813326038,0.3578283949367082,0.6385888624274039,0.9195660029694064,-9.76301999999987
401,56661,57328.97,39080.46,39322.04,666767.,45301.410249127504,652864.44,45218.443555453414,7451.685,0.9169686809304266,0.14811821937019057,0.8504517018645504,0.9983130616634128,0.14786835306758797,0.8490170422852593,1.0081496475749787,188.39129999999977
402,14921,17117.78,28273.71,29172.7,1.319418e6,36360.8951556747,1.3386931300000001e6,36524.55389163362,1383.111,0.7829023389715255,0.29642488868952094,0.7031025315266793,0.9999745754411403,0.296417352217491,0.7030846554549821,0.5912557516576022,-10.239809999999977
403,58489,65823.1,31209.3,32537.1,2.13704e6,47940.302052951745,2.1248218499999996e6,47875.82140428046,8367.846,0.8034730968307477,0.2723011510639011,0.7262246338528553,0.9994634057044511,0.27215503581956885,0.7258349458570428,0.693865488328532,348.44759999999997
404,148554,155842.7,38681.1,39007.58,1.397334e6,41518.862363228836,1.4135963e6,41682.67989050056,5589.222,0.8719657706135738,0.20080480580966312,0.7968734371900257,0.9968842388335822,0.2001791459936913,0.7943905698798791,0.8678954177533469,1275.17
405,50140,49955.91,40670.42,40718.92,13745.,43946.16,14086.33,43296.07,17031.72,0.965993412991576,0.06894291531662601,0.9294488707653554,0.9974097028567116,0.06876433268003138,0.9270413220105793,1.2096586089643087,231.06069999999977
406,30991,30935.46,34439.26,34457.94,90021.,35093.767649881695,89800.41200000001,35050.94285785091,13498.9,0.9643409213892409,0.07112743769415414,0.9281209198857239,0.9991278526471665,0.07106540408765535,0.9273114616823361,0.9144279067269542,140.53129999999987
407,83798,81504.12,36277.93,36134.66,1.389277e6,45625.76932333869,1.3761156099999999e6,45515.82353992286,6051.058,0.9332982185440442,0.1521196272474698,0.8467786315520129,0.9971977269225688,0.15169334651148536,0.8444057265902707,0.9127203023466549,702.3872999999999
408,449337,434432.1,42695.46,42686.09,1.260397e6,42188.669780220036,1.31446033e6,43051.195053828065,7074.79,0.9583018842300097,0.10906625016421186,0.8855652130500957,0.9857458102083104,0.10751159913450328,0.8729421984303617,0.9716349506830505,2734.6899999999987
409,116373,148838.8,34709.23,39110.15,3.420989e6,51743.85519735082,3.3387103600000003e6,51443.70217934163,6029.47,0.6473649344122635,0.4604409508313189,0.5354610910007915,0.9974002960339527,0.45924394066531216,0.5340690506788528,0.7639522625984955,153.89419999999973
410,2569643,2577043,46401.2,46445.53,533212.,41283.71,530040.1,41267.88,10595.08,0.9724370140505999,0.05011035917908194,0.9344214644812816,0.6199900087411249,0.031067922025459917,0.5793319719316444,1.0104252991379268,32681.76000000001
411,93349,96868.65,29690.71,30531.43,675718.,41980.85654098307,661525.99,41848.147632407155,9833.192,0.9124702367587448,0.13505058674115614,0.8635030083569568,0.9984043848589738,0.13483509798014748,0.8621251898825008,0.6768983838117392,175.93640000000005
412,190081,211117.1,42591.52,43732.98,297601.,40745.19358103635,313012.7,41868.58445109096,10577.98,0.8273811074517412,0.23867496001753866,0.7593477715134322,0.9709428910224687,0.2317397556941011,0.7372833205647209,1.1802141421503756,108.15979999999945
413,31480,33916.94,35731.86,36078.53,962329.,46403.057719688375,949952.5700000001,46417.13814161606,6603.006,0.8667754225469632,0.18998018652339443,0.8092960054997735,0.9995272754973771,0.18989037823421195,0.8089134314480989,0.8462985343825693,72.79320000000007
414,36421,35846.84,42400.76,42107.21,0.,0.,0.,0.,26744.86,0.9894668539821085,0.03627033673954747,0.9634132364894074,0.9987232767861952,0.036224029558659575,0.9621832244458945,1.3187015331336847,89.06202000000008
415,53835,58886.61,29234.16,29801.73,351106.,33859.42960202902,371404.76999999996,35509.66074459598,8944.053,0.8398410096964318,0.2265798635583701,0.7712428598044406,0.9986912998411367,0.22628333845493603,0.7702335341512924,0.760649083664355,116.73559999999998
416,67989,71107.83,34771.89,34962,1.038792e6,45712.61599216205,1.02749794e6,45777.35839751562,8771.573,0.863426573416739,0.21921605521877446,0.7793622821041027,0.9987989164659666,0.21895275842445544,0.7784262029000208,0.8337123389726288,189.5871000000002
417,209622,249545.8,40995.58,43799.07,2.794954e6,45390.47405050673,2.7612504e6,45365.50069332249,3196.444,0.7294897369540984,0.3649390490780055,0.6324952249259972,0.9937045530978248,0.36264159467200463,0.6285133848215962,0.9370960201016539,-488.8192999999992
418,363511,429255.6,42077.25,45894.83,6.952131e6,58810.916556149474,6.78913489e6,58750.79764948969,7996.913,0.7692044087485405,0.30060208973851515,0.6968497372341199,0.9902473110225496,0.2976704110513238,0.6900535784828575,1.0025307074975858,761.3630000000012
419,26556,27308.15,34966.22,35114.25,380073.,38350.31722826931,380956.301,38339.746765221746,9808.246,0.907975824067174,0.1518427459652003,0.8476324030110887,0.9989776326602066,0.15168750690094093,0.8467658113260995,0.9264681614490048,268.6650000000001
420,259265,264876,37986.15,38012.22,2.091701e6,46915.93945194845,2.13990844e6,47483.64965349073,10691.08,0.9241229858499826,0.12659292194167748,0.8711244211385906,0.9957936902773465,0.1260604329032951,0.8674602020163145,0.8702421272467262,2834.7980000000007
421,45766,46669.95,31505.86,32084.8,1.465116e6,40085.99171539319,1.4677424400000002e6,40263.08933962243,2269.83,0.8484695183945987,0.2650206554415402,0.7338994859309764,0.9990472849290846,0.26476816626899713,0.733200288830193,0.6835127890016984,243.6223
422,15465,15872.62,37445.33,37327.23,465807.,40175.915380425795,460136.28,40073.957394773126,3352.275,0.8661600920326952,0.2289079274064646,0.7699311890992506,0.999746599996381,0.2288499221368314,0.7697360885331466,0.9250140646128507,35.24518999999998
423,47949,46916.48,33645.35,33612.12,174294.,35372.08893926354,176398.12,35396.49273970891,8882.989,0.9841303098612684,0.051601074027051774,0.9474000433179763,0.9970239508472691,0.051447506694413565,0.9445805342217627,0.9570181720767851,93.04788000000008
424,58203,64067.46,30102.14,31390,882493.,39630.426950786015,883779.31,39641.905914842144,6705.057,0.8334327597816427,0.23463034094207935,0.7643012734153836,0.9987845476818865,0.23434515895028155,0.7633723016608738,0.6680488647218159,464.7739999999999
425,24239,24561.37,33924.38,34111.47,157860.,37251.610557582666,156293.13,37176.97831673023,7755.448,0.9489849304008694,0.0872381733590192,0.9124200739956746,0.9993426156964436,0.08718082435318206,0.91182026336078,0.8771425599366102,199.81419999999991
426,79636,81497.57,32005.15,32871.87,1.097363e6,42841.83441126591,1.09155007e6,42708.92263586882,7127.208,0.8845318946319503,0.1985250158945136,0.8002851017070044,0.9979028512022045,0.19810867939609808,0.7986067847680659,0.7598488408691487,638.9137000000001
427,582070,701992.4,47276.62,52816.47,1.3283323e7,68733.6704832488,1.2936084e7,68149.70203543824,2842.702,0.7507038537739155,0.31949930481573635,0.6767338498995397,0.9833783731361584,0.3141887065878324,0.6654854323603785,1.0745573383153189,1152.5040000000008
428,68540,68922.21,35884.21,36022.93,820622.,42675.86168189495,819217.96,42564.2455775076,5879.41,0.9015204242580148,0.18106856045398756,0.8169257548613416,0.998178184522504,0.18073868694806455,0.81543746687717,0.8814681166254139,257.7701000000002
429,27571,28028.27,35901.89,35617.82,366124.,38823.421644716,364500.49,38833.43927312883,7597.799,0.914891286547475,0.14836338112432276,0.8507656989815815,0.9990541592766154,0.14822305299659636,0.849961010137426,0.99355613824711,-145.79499999999996
430,38363,39607.43,30071.73,29920.8,271514.,30334.419115220575,281932.58,30962.936370835185,6648.919,0.8929816956061022,0.17544570260226672,0.8230864484398758,0.9996900910659049,0.17539133041158167,0.8228313665959717,0.6868292330352551,70.49775999999997
431,125880,128269.6,43468.33,43071.82,1.496979e6,43920.31687295547,1.49257192e6,43936.788650404866,8443.444,0.9030923928974596,0.16800783387225018,0.8304139139865879,0.9972263710776055,0.16754184248503326,0.8281106539371959,1.0705850243907515,1282.3059999999996
432,96358,104316.2,38464.76,39285.64,1.499292e6,43421.70119174251,1.4994126e6,43597.60822190702,5362.093,0.8261453158761535,0.26012126314499523,0.7384058012230588,0.9982017328447612,0.25965349562110235,0.7370779503234816,0.8631348038330027,859.6435000000001
433,95401,105910.2,33415.81,35592.79,3.005597e6,55116.199258596534,2.90152013e6,54467.31967554619,7065.775,0.8272076721599997,0.23962928253989205,0.7591635634634663,0.9975818876386001,0.23904983200962895,0.7573278206663309,0.7622134177018967,100.92300000000023
434,20379,23349.63,29656.66,32791.62,1.245496e6,45625.343646193964,1.2657646e6,45544.88906613125,3178.117,0.6945480506543359,0.4445451909046268,0.5526254238316027,0.9999702441978969,0.4445319631059004,0.5526089800188541,0.6385625492666772,140.35130000000004
435,53300,53658.71,33044.43,33125.43,119557.,34760.94318082588,118217.91500000001,34686.44851412326,13383.07,0.9548084551417654,0.08177650439921773,0.9175097672473058,0.9983636226365046,0.08164268717855307,0.9160083750333964,0.8347973589973379,423.91120000000024
436,30456,32033.09,29812.75,30903.99,490239.,37284.29277456507,492695.19,37314.538114337585,7096.427,0.8706628052429534,0.20182304497358186,0.7971525999253404,0.9999376799063465,0.20181046734251767,0.797102921300657,0.6584926856763518,7.535720999999967
437,29985,28134.77,35201.6,35317.55,397220.,38063.10667360656,397939.05000000005,38061.245321918264,4445.378,0.9215486744693487,0.1997085519483931,0.7967045307136468,0.9990761950483437,0.19952406019921506,0.7959685311231665,0.9429356690774711,66.09663
438,185943,185977,34504.05,34502.05,0.,0.,0.,0.,79597.1,0.9997429789705179,0.0003310431152878693,0.9986348618329957,0.9932769123056834,0.0003288174833931892,0.9919209520822907,0.994457641508316,4706.879
439,37603,41500.94,31231.63,34357.54,762102.,38697.33717602106,756369.34,38577.12407091065,4020.416,0.7030447985033592,0.44936481005266093,0.5453461458626944,0.9996712081275928,0.4492170625553698,0.5451668404822861,0.68766295078411,276.98109999999997
440,70186,77482.62,37445.63,39507.97,925756.,42558.36116062981,975506.5,43856.27829188427,4646.107,0.8335456390091095,0.232862171625088,0.7666712453306135,0.9987262145614578,0.23256555518168465,0.7656946706621623,0.8273373436820218,-143.13599999999997
441,103236,109928.5,35701.91,36183.11,813076.,38672.6811236465,822878.42,39012.263375459646,7780.352,0.8712869728960188,0.18989999424075463,0.807821355995154,0.998729717598336,0.1896587676199945,0.806795194742945,0.826414491508569,647.1372000000001
442,62802,68111.23,35454.32,35826.76,1.840665e6,45207.57144878617,1.80418769e6,45055.70728873823,4742.204,0.8377445246547449,0.23823934408706907,0.760829533316181,0.9992370034212725,0.23805756828261235,0.7602490229852659,0.7953538808999898,416.3155999999999
443,39575,38991.18,37856.57,37820.04,711216.,39767.71851019943,707723.71,39675.59820234382,3449.446,0.8741315343623866,0.24572029190977665,0.7526441312279152,0.9994450055042414,0.24558391850027053,0.7522264178778187,0.877779804329536,196.27330000000006
444,28196,27926.91,39546.07,39560.13,36492.,40212.59564973145,36034.896,40047.45833810371,14759.63,0.9340052300809506,0.13505543555472024,0.8638952535728807,0.9995710605063667,0.134997504944581,0.8635246947802608,1.1258808751452303,287.54269999999997
445,41647,41238,52468.89,52570.89,0.,0.,0.,0.,26042.86,0.9955184538532422,0.01856945838192363,0.9810958929988877,0.9934208171950448,0.018447286520639945,0.9746410837696572,1.8860235549114768,624.5639000000001
446,82587,81628.72,36644.58,36413.99,416533.,36639.680517510016,411795.31,36824.48214461234,7531.796,0.935448699918362,0.13402305846246831,0.8644860335604582,0.9979170323612444,0.13374389276884394,0.8626853371283956,0.8965611611058335,226.67639999999983
447,304545,481475.1,38294.76,47712.87,1.347322e6,45949.98752860118,1.44694458e6,47897.49319381741,9294.222,0.5120968872533596,0.582330795289919,0.41322636578333094,0.9784833241885615,0.5698009723526487,0.4043351080340321,0.8789785671850714,-410.51550000000134
448,149607,155696,35533.2,36241.41,2.588028e6,45268.56390875988,2.58834095e6,45246.933056148264,5559.644,0.8525369951700751,0.24256153736206626,0.7556627258534744,0.9975657525900813,0.24197108256799674,0.7538232558202934,0.7754268100955711,1046.4070000000002
449,12118,12082.58,40858.64,40715.77,81395.,37532.64864991707,81347.77900000001,37486.607898635804,7024.483,0.924965528885387,0.146039726142173,0.8529983410587075,0.9997845595064746,0.14600826327149863,0.8528145706751334,1.17938985715285,64.85593
450,36056,36549.23,32709.59,33056.33,1.241404e6,37631.17244186421,1.2524042999999998e6,37746.50919198569,3261.85,0.8570120355476708,0.2531988539420134,0.7443426635715159,0.9996638038986083,0.2531137294744413,0.7440924184699237,0.7371372276552197,112.37789999999995
451,43672,43001.51,32536.82,32521.04,129521.,32147.21046363138,135381.8,32360.247769468282,6264.603,0.9315898441705883,0.14321539827006183,0.8543127468603063,0.9981609298402748,0.1429520151046902,0.8527416057804827,0.8661170809733179,93.02368999999999
452,69829,81424.63,29839.92,33160.8,1.428532e6,45202.08906349316,1.41820324e6,45100.102060686804,9171.333,0.7626750038655379,0.32104282865445233,0.6779190292364652,0.9986427983479528,0.3206071087970246,0.6769989564100312,0.6983327055342884,-136.7455
453,12187,11984.67,32042.91,32214.36,130297.,37339.707395795755,130795.965,37287.05291458388,6139.19,0.9587389556825511,0.09573963431551305,0.9038561500003609,0.9998384144349919,0.09572416417260851,0.903710099893677,0.796017898058576,108.17099999999999
454,89675,87973.98,37672.18,37545.28,531014.,37403.67806442015,563878.08,38806.88744911933,4852.106,0.8972193823673774,0.20410513216286272,0.7892938235990179,0.9984012310222246,0.20377881520935598,0.788031925119498,0.8680989481075353,514.672
455,62973,70455.46,39977,40991.43,1.053393e6,44248.24080982122,1.0411558400000001e6,44180.64216770094,6756.929,0.8161705281606279,0.25409605184670364,0.7449647304571538,0.9982237707973175,0.2536447190191272,0.7436415023479473,1.0093815117334781,241.35609999999997
456,27264,26706.11,31509.57,31495.41,295747.,33803.100194862505,300096.76,34117.25974748944,5542.61,0.9180386061466833,0.17319044173933915,0.8254128436257215,0.9996426987934853,0.17312856058554887,0.8251179226208214,0.7495644785458656,110.88810000000001
457,104397,120849.7,34164.34,36818.35,1.703379e6,45551.99695048489,1.67706881e6,45378.4192434382,9447.174,0.781185886270301,0.2928593052876565,0.7059004701057819,0.9978887172170458,0.29224099647857477,0.7044101145967683,0.8114874151812463,-405.0812000000001
458,24928,25245.89,32960.09,33664.31,1.097691e6,45541.68029467309,1.08082753e6,45398.91590636287,4398.728,0.8785683531061889,0.2177811166462374,0.7816023065411352,0.9995317335695215,0.21767913706011985,0.7812363084189974,0.7671957904430026,226.56990000000008
459,4362,4334.702,36082.99,35705.11,16756.,32541.596542730964,16381.665400000002,32483.15201839967,6982.249,0.9480607894152815,0.10579718230504462,0.8931714724832787,1.0000211314685243,0.10579941795487247,0.8931903465081362,1.0759555744854397,-15.23642000000001
460,10131,10120.9,27801.2,27782.48,0.,0.,0.,0.,13021.35,0.9915521346915789,0.01779779472144103,0.9821396634968433,0.9997922845320469,0.017794097844181934,0.9819356578970448,0.7937823626802957,-7.4150450000000205
461,7665,8049.553,33447.36,33865.09,69772.,37691.852758556444,68758.75200000001,37613.53105133322,6890.119,0.9094903779129101,0.1309442036369835,0.8686312881065299,0.9998658678338103,0.13092663980729968,0.868514776710236,0.9329547809153719,-60.77975000000001
462,75748,83099.94,28741.56,31893.81,1.37811e6,44927.69968704239,1.3564965899999999e6,44749.45355756848,8751.489,0.8108507659572317,0.27771879118970266,0.7209177789253325,0.9989704060344992,0.27743285359818753,0.7201755263305287,0.6321518277193972,220.23390000000018
463,32514,35521.86,35638.52,36448.65,2.636572e6,46544.52889764436,2.6015608000000003e6,46545.4238543138,2569.14,0.7566571682901739,0.3731946131429612,0.625345185421166,0.9994596675497761,0.37299296398323134,0.6250072911248917,0.7641222134828842,270.72530000000006
464,79430,84244.49,31387.11,32782.29,1.84873e6,45308.516126827606,1.8071782399999998e6,45127.06296845927,9278.618,0.8696848897773611,0.19696239015288092,0.8017891336334366,0.9986653133015944,0.1966995070706577,0.8007189963418498,0.7144742365633797,37.22238000000016
465,61293,61248.72,48884.88,48886.99,0.,0.,0.,0.,24851.54,0.9998590990962749,0.0010018872623457208,0.9986554445329915,0.9759372871477473,0.000977779136841566,0.9746250853328553,1.6372707688371373,862.6295
466,83345,86003.95,35685,36144.94,1.387488e6,45188.52167711,1.39309905e6,45155.83160856079,8644.574,0.8904138705257143,0.18131262228996042,0.8177048394403539,0.9989235691174485,0.18111745178393113,0.8168246366983685,0.8319110826982438,697.7177999999999
467,38048,39215.52,37754.63,37912.72,267071.,39090.275748845816,261789.46,39103.9082146149,8488.471,0.9068738601451671,0.15118946473421402,0.8474587694507495,0.9976923529975927,0.15084057281912455,0.8455031337617627,1.0675539030775836,-146.36470000000008
