vector_number,cf_w,cf_hatL,cf_hatR,diag_cf_λ,real_v,shock,non_demean_shock
4017,0.0437903474335144,-0.69895048851909,-0.7271457901987022,-0.23253928024137283,-0.16231640001329595,-0.005607859228588419,1.0006845983498156
4019,0.0024874859703594154,-0.8676229628623244,-0.9053943900023231,-0.019888993641714592,-0.23417779896810487,-0.006234623833085928,1.000057833745318
4021,0.019618782704089455,-2.0507685482773597,0.06656943864837839,-2.4560087234565153,-0.034142867293129875,0.0012266527178117492,1.0075191102962158
4023,0.03948839963070494,-0.6407251953727156,-0.7680674392453457,-0.1914262513270204,-0.15540020160047519,-0.005718597561758854,1.0005738600166452
4025,0.01766552712660907,-0.8837757899965437,-0.8837757899965437,2.220446049250313e-14,-0.19923125039995604,-0.00629245757840402,1.0
4027,0.010671211120483193,-0.8930900246910345,-0.8927267648697668,-0.0023787734275360073,-0.2115546822827774,-0.006285441436261863,1.0000070161421422
5001,0.10874008870411789,0.1322303577890649,-0.5235172604914129,-0.41043090732580945,0.04222378047908926,-0.005076288432332987,1.001216169146071
5003,0.10712265125172316,-0.3404902728650683,-0.29840176340089064,-0.790713363545914,-0.08136480344766994,-0.003945151621127296,1.0023473059572767
5005,0.11095295965839469,0.033473940634665134,-0.35164800296217935,-0.6914429263745303,-0.05233618602402679,-0.00424331337074535,1.0020491442076587
5007,0.10311558307909419,0.09164707389597293,-0.11510861526697891,-1.2160379780907005,-0.09810715936583447,-0.002670387205164104,1.00362207037324
5009,0.1097431885563438,0.06021576553865149,-0.28199155467474313,-0.8265554627870597,-0.07769127339527504,-0.003840628241169375,1.0024518293372346
5011,0.10782110974929537,-0.15028076416093716,-0.24778489477488286,-1.179469882404105,0.13134657966360486,-0.0027770317506008446,1.0035154258278032
5013,0.10880687816907653,1.3882714470892177,1.1458059698878698,-3.6559743549244073,-0.38026681364266013,0.0048891590464907875,1.0111816166248948
5015,0.10983858278141856,-0.4349762605001084,-0.4425034753272383,-0.7837039074686802,0.16480858807792487,-0.003966328326660662,1.0023261292517434
5017,0.10852137849752808,0.17286532727078807,-0.020140965669102062,-1.5196595547540936,-0.003091873929861322,-0.0017514216262439763,1.00454103595216
5019,0.10929020623566821,-0.0018367691205889436,-0.1483291508870499,-1.3109051787020376,0.054554902737780075,-0.0023780773072328287,1.0039143802711712
5021,0.11656317993145038,-0.9219194571907785,0.3832356600413922,-2.5751512069755123,0.13104750843608848,0.0015000337949686582,1.0077924913733727
5023,0.11107858551797634,-0.7026294525275034,-0.27782113991671187,-1.4518986512193521,0.38997460140519635,-0.0019413940135637464,1.0043510635648403
5025,0.11032400099411088,-2.1232549157083946,1.094173757218564,-4.249257388883942,0.17501914195321433,0.006800184859819591,1.0130926424382236
5027,0.10729513218392661,-0.1958962604782899,-0.3381146669867108,-0.8112338134124819,0.0058128614189856265,-0.0038859288444046403,1.0024065287339994
5029,0.11046451195997342,0.10927760413275145,0.25702599196111287,-2.5538531374321494,0.3054823138993745,0.0014523679993845295,1.0077448255777885
5031,0.10705299346955854,0.10149565017671947,-0.40472661850492475,-0.6598311775827925,0.01793301351391552,-0.00433680719690388,1.0019556503815001
5033,0.11393268516817212,-0.35327076939192237,0.40089574850499243,-3.0787242671455717,0.4587402994516765,0.003127900875619538,1.0094203584540236
5035,0.1005645777262032,-0.6563876412711389,0.15649161322357497,-2.5940692665316623,0.4957987880790382,0.0016891326907853,1.0079815902691893
5037,0.11036662765442351,-1.1623385595612268,0.015151888161657467,-2.1281748668092293,0.4062557860368132,0.0001341358646791413,1.0064265934430832
5039,0.11012731832198419,0.7428807281046224,0.17309637573095227,-2.1648666810582418,0.1563473391017478,0.00023276701296959246,1.0065252245913736
5041,0.1094946709224276,-0.01345322621374434,-0.11883449368766952,-1.3150852087713716,0.01673064659872825,-0.0023659508827502673,1.0039265066956538
5043,0.1089160120262056,-0.49049707164240397,-0.031662763712092534,-1.692953452055057,0.14677013719122112,-0.0012183763349555843,1.0050740812434484
5045,0.10946694116127365,-1.0065703194573006,0.0104306532258569,-2.2321684809500253,0.4787355026862006,0.00051430811583697,1.006806765694241
5047,0.1105257706578211,-0.5626093723954839,0.37665296367273005,-2.641418233421211,0.15654775690931988,0.0017199790695319184,1.008012436647936
5049,0.11452728297267623,-0.7986878966881106,0.2485634997938746,-2.379244396716318,0.19984819905296547,0.0008848223589601467,1.0071772799373642
5051,0.10810406401526862,-0.4391047095390843,-0.48436066843948744,-0.7401724113298536,0.19056668186547832,-0.004087897776773763,1.0022045598016303
5053,0.11095059232091309,-1.5174834001707271,0.5577654505481311,-3.761973790355655,0.7363566772410568,0.005302589222415666,1.0115950468008197
5055,0.11242530657322725,-0.17370167054215901,-0.1091712997037586,-1.4116041289914616,0.08347233546279753,-0.002068049389849058,1.004224408188555
5057,0.10911858705731081,-0.17417112748981944,0.01698716725495597,-1.8626025307184935,0.1914308484884497,-0.0007007325902184114,1.0055917249881856
5059,0.11283256158951538,-0.9305658634223835,0.6095301228452588,-3.1606280873131443,0.15679040408200784,0.003355921579723198,1.0096483791581272
5061,0.10726668748732848,0.93827394887116,-0.17127444343181253,-1.1870964618445945,0.003664513569856531,-0.002755493826458455,1.0035369637519456
5063,0.1103925304383413,0.10626486911646804,-0.3001969586996056,-0.8299034177092768,-0.03535646048564711,-0.003828687915161,1.002463769663243
