D_n,state_county_res
-81.58302193828351,45033
-81.58302193828351,45035
-81.58302193828351,45037
-81.58302193828351,45039
-81.58302193828351,45041
-81.58302193828351,45043
-81.58302193828351,45045
-81.58302193828351,45047
-81.58302193828351,45049
-81.58302193828351,45051
-81.58302193828351,45053
-81.58302193828351,45055
-81.58302193828351,45057
-81.58302193828351,45059
-81.58302193828351,45061
-81.58302193828351,45063
-81.58302193828351,45065
-81.58302193828351,45067
-81.58302193828351,45069
-81.58302193828351,45071
-81.58302193828351,45073
-81.58302193828351,45075
-81.58302193828351,45077
-81.58302193828351,45079
-81.58302193828351,45081
-81.58302193828351,45083
-81.58302193828351,45085
-81.58302193828351,45087
-81.58302193828351,45089
-81.58302193828351,45091
-81.58302193828351,46003
-81.58302193828351,46005
-81.58302193828351,46007
-81.58302193828351,46009
-81.58302193828351,46011
-81.58302193828351,46013
-81.58302193828351,46015
-81.58302193828351,46017
-81.58302193828351,46019
-81.58302193828351,46021
-81.58302193828351,46023
-81.58302193828351,46025
-81.58302193828351,46027
-81.58302193828351,46029
-81.58302193828351,46031
-81.58302193828351,46033
-81.58302193828351,46035
-81.58302193828351,46037
-81.58302193828351,46039
-81.58302193828351,46041
-81.58302193828351,46043
-81.58302193828351,46045
-81.58302193828351,46047
-81.58302193828351,46049
-81.58302193828351,46051
-81.58302193828351,46053
-81.58302193828351,46055
-81.58302193828351,46057
-81.58302193828351,46059
-81.58302193828351,46061
-81.58302193828351,46063
-81.58302193828351,46065
-81.58302193828351,46067
-81.58302193828351,46069
-81.58302193828351,46071
-81.58302193828351,46073
-81.58302193828351,46075
-81.58302193828351,46077
-81.58302193828351,46079
-81.58302193828351,46081
-81.58302193828351,46083
-81.58302193828351,46085
-81.58302193828351,46087
-81.58302193828351,46089
-81.58302193828351,46091
-81.58302193828351,46093
-81.58302193828351,46095
-81.58302193828351,46097
-81.58302193828351,46099
-81.58302193828351,46101
-81.58302193828351,46103
-81.58302193828351,46105
-81.58302193828351,46107
-81.58302193828351,46109
-81.58302193828351,46111
-81.58302193828351,46113
-81.58302193828351,46115
-81.58302193828351,46117
-81.58302193828351,46119
-81.58302193828351,46121
-81.58302193828351,46123
-81.58302193828351,46125
-81.58302193828351,46127
-81.58302193828351,46129
-81.58302193828351,46135
-81.58302193828351,46137
-81.58302193828351,47001
-81.58302193828351,47003
-81.58302193828351,47005
-81.58302193828351,47007
-81.58302193828351,47009
-81.58302193828351,47011
-81.58302193828351,47013
-81.58302193828351,47015
-81.58302193828351,47017
-81.58302193828351,47019
-81.58302193828351,47021
-81.58302193828351,47023
-81.58302193828351,47025
-81.58302193828351,47027
-81.58302193828351,47029
-81.58302193828351,47031
-81.58302193828351,47033
-81.58302193828351,47035
-81.58302193828351,47037
-81.58302193828351,47039
-81.58302193828351,47041
-81.58302193828351,47043
-81.58302193828351,47045
-81.58302193828351,47047
-81.58302193828351,47049
-81.58302193828351,47051
-81.58302193828351,47053
-81.58302193828351,47055
-81.58302193828351,47057
-81.58302193828351,47059
-81.58302193828351,47061
-81.58302193828351,47063
-81.58302193828351,47065
-81.58302193828351,47067
-81.58302193828351,47069
-81.58302193828351,47071
-81.58302193828351,47073
-81.58302193828351,47075
-81.58302193828351,47077
-81.58302193828351,47079
-81.58302193828351,47081
-81.58302193828351,47083
-81.58302193828351,47085
-81.58302193828351,47087
-81.58302193828351,47089
-81.58302193828351,47091
-81.58302193828351,47093
-81.58302193828351,47095
-81.58302193828351,47097
-81.58302193828351,47099
-81.58302193828351,47101
-81.58302193828351,47103
-81.58302193828351,47105
-81.58302193828351,47107
-81.58302193828351,47109
-81.58302193828351,47111
-81.58302193828351,47113
-81.58302193828351,47115
-81.58302193828351,47117
-81.58302193828351,47119
-81.58302193828351,47121
-81.58302193828351,47123
-81.58302193828351,47125
-81.58302193828351,47127
-81.58302193828351,47129
-81.58302193828351,47131
-81.58302193828351,47133
-81.58302193828351,47135
-81.58302193828351,47137
-81.58302193828351,47139
-81.58302193828351,47141
-81.58302193828351,47143
-81.58302193828351,47145
-81.58302193828351,47147
-81.58302193828351,47149
-81.58302193828351,47151
-81.58302193828351,47153
-81.58302193828351,47155
-81.58302193828351,47157
-81.58302193828351,47159
-81.58302193828351,47161
-81.58302193828351,47163
-81.58302193828351,47165
-81.58302193828351,47167
-81.58302193828351,47169
-81.58302193828351,47171
-81.58302193828351,47173
-81.58302193828351,47175
-81.58302193828351,47177
-81.58302193828351,47179
-81.58302193828351,47181
-81.58302193828351,47183
-81.58302193828351,47185
-81.58302193828351,47187
-81.58302193828351,47189
-81.58302193828351,48001
-81.58302193828351,48003
-81.58302193828351,48005
-81.58302193828351,48007
-81.58302193828351,48009
-81.58302193828351,48011
-81.58302193828351,48013
-81.58302193828351,48015
-81.58302193828351,48017
-81.58302193828351,48019
-81.58302193828351,48021
-81.58302193828351,48023
-81.58302193828351,48025
-81.58302193828351,48027
-81.58302193828351,48029
-81.58302193828351,48031
-81.58302193828351,48033
-81.58302193828351,48035
-81.58302193828351,48037
-81.58302193828351,48039
-81.58302193828351,48041
-81.58302193828351,48043
-81.58302193828351,48045
-81.58302193828351,48047
-81.58302193828351,48049
-81.58302193828351,48051
-81.58302193828351,48053
-81.58302193828351,48055
-81.58302193828351,48057
-81.58302193828351,48059
-81.58302193828351,48061
-81.58302193828351,48063
-81.58302193828351,48065
-81.58302193828351,48067
-81.58302193828351,48069
-81.58302193828351,48071
-81.58302193828351,48073
-81.58302193828351,48075
-81.58302193828351,48077
-81.58302193828351,48079
-81.58302193828351,48081
-81.58302193828351,48083
-81.58302193828351,48085
-81.58302193828351,48087
-81.58302193828351,48089
-81.58302193828351,48091
-81.58302193828351,48093
-81.58302193828351,48095
-81.58302193828351,48097
-81.58302193828351,48099
-81.58302193828351,48101
-81.58302193828351,48103
-81.58302193828351,48105
-81.58302193828351,48107
-81.58302193828351,48109
-81.58302193828351,48111
-81.58302193828351,48113
-81.58302193828351,48115
-81.58302193828351,48117
-81.58302193828351,48119
-81.58302193828351,48121
-81.58302193828351,48123
-81.58302193828351,48125
-81.58302193828351,48127
-81.58302193828351,48129
-81.58302193828351,48131
-81.58302193828351,48133
-81.58302193828351,48135
-81.58302193828351,48137
-81.58302193828351,48139
-81.58302193828351,48141
-81.58302193828351,48143
-81.58302193828351,48145
-81.58302193828351,48147
-81.58302193828351,48149
-81.58302193828351,48151
-81.58302193828351,48153
-81.58302193828351,48155
-81.58302193828351,48157
-81.58302193828351,48159
-81.58302193828351,48161
-81.58302193828351,48163
-81.58302193828351,48165
-81.58302193828351,48167
-81.58302193828351,48169
-81.58302193828351,48171
-81.58302193828351,48173
-81.58302193828351,48175
-81.58302193828351,48177
-81.58302193828351,48179
-81.58302193828351,48181
-81.58302193828351,48183
-81.58302193828351,48185
-81.58302193828351,48187
-81.58302193828351,48189
-81.58302193828351,48191
-81.58302193828351,48193
-81.58302193828351,48195
-81.58302193828351,48197
-81.58302193828351,48199
-81.58302193828351,48201
-81.58302193828351,48203
-81.58302193828351,48205
-81.58302193828351,48207
-81.58302193828351,48209
-81.58302193828351,48211
-81.58302193828351,48213
-81.58302193828351,48215
-81.58302193828351,48217
-81.58302193828351,48219
-81.58302193828351,48221
-81.58302193828351,48223
-81.58302193828351,48225
-81.58302193828351,48227
-81.58302193828351,48229
-81.58302193828351,48231
-81.58302193828351,48233
-81.58302193828351,48235
-81.58302193828351,48237
-81.58302193828351,48239
-81.58302193828351,48241
-81.58302193828351,48243
-81.58302193828351,48245
-81.58302193828351,48247
-81.58302193828351,48249
-81.58302193828351,48251
-81.58302193828351,48253
-81.58302193828351,48255
-81.58302193828351,48257
-81.58302193828351,48259
-81.58302193828351,48261
-81.58302193828351,48263
-81.58302193828351,48265
-81.58302193828351,48267
-81.58302193828351,48269
-81.58302193828351,48271
-81.58302193828351,48273
-81.58302193828351,48275
-81.58302193828351,48277
-81.58302193828351,48279
-81.58302193828351,48281
-81.58302193828351,48283
-81.58302193828351,48285
-81.58302193828351,48287
-81.58302193828351,48289
-81.58302193828351,48291
-81.58302193828351,48293
-81.58302193828351,48295
-81.58302193828351,48297
-81.58302193828351,48299
-81.58302193828351,48301
-81.58302193828351,48303
-81.58302193828351,48305
-81.58302193828351,48307
-81.58302193828351,48309
-81.58302193828351,48311
-81.58302193828351,48313
-81.58302193828351,48315
-81.58302193828351,48317
-81.58302193828351,48319
-81.58302193828351,48321
-81.58302193828351,48323
-81.58302193828351,48325
-81.58302193828351,48327
-81.58302193828351,48329
-81.58302193828351,48331
-81.58302193828351,48333
-81.58302193828351,48335
-81.58302193828351,48337
-81.58302193828351,48339
-81.58302193828351,48341
-81.58302193828351,48343
-81.58302193828351,48345
-81.58302193828351,48347
-81.58302193828351,48349
-81.58302193828351,48351
-81.58302193828351,48353
-81.58302193828351,48355
-81.58302193828351,48357
-81.58302193828351,48359
-81.58302193828351,48361
-81.58302193828351,48363
-81.58302193828351,48365
-81.58302193828351,48367
-81.58302193828351,48369
-81.58302193828351,48371
-81.58302193828351,48373
-81.58302193828351,48375
-81.58302193828351,48377
-81.58302193828351,48379
-81.58302193828351,48381
-81.58302193828351,48383
-81.58302193828351,48385
-81.58302193828351,48387
-81.58302193828351,48389
-81.58302193828351,48391
-81.58302193828351,48393
-81.58302193828351,48395
-81.58302193828351,48397
-81.58302193828351,48399
-81.58302193828351,48401
-81.58302193828351,48403
-81.58302193828351,48405
-81.58302193828351,48407
-81.58302193828351,48409
-81.58302193828351,48411
-81.58302193828351,48413
-81.58302193828351,48415
-81.58302193828351,48417
-81.58302193828351,48419
-81.58302193828351,48421
-81.58302193828351,48423
-81.58302193828351,48425
-81.58302193828351,48427
-81.58302193828351,48429
-81.58302193828351,48431
-81.58302193828351,48433
-81.58302193828351,48435
-81.58302193828351,48437
-81.58302193828351,48439
-81.58302193828351,48441
-81.58302193828351,48443
-81.58302193828351,48445
-81.58302193828351,48447
-81.58302193828351,48449
-81.58302193828351,48451
-81.58302193828351,48453
-81.58302193828351,48455
-81.58302193828351,48457
-81.58302193828351,48459
-81.58302193828351,48461
-81.58302193828351,48463
-81.58302193828351,48465
-81.58302193828351,48467
-81.58302193828351,48469
-81.58302193828351,48471
-81.58302193828351,48473
-81.58302193828351,48475
-81.58302193828351,48477
-81.58302193828351,48479
-81.58302193828351,48481
-81.58302193828351,48483
-81.58302193828351,48485
-81.58302193828351,48487
-81.58302193828351,48489
-81.58302193828351,48491
-81.58302193828351,48493
-81.58302193828351,48495
-81.58302193828351,48497
-81.58302193828351,48499
-81.58302193828351,48501
-81.58302193828351,48503
-81.58302193828351,48505
-81.58302193828351,48507
-81.58302193828351,49001
-81.58302193828351,49003
-81.58302193828351,49005
-81.58302193828351,49007
-81.58302193828351,49009
-81.58302193828351,49011
-81.58302193828351,49013
-81.58302193828351,49015
-81.58302193828351,49017
-81.58302193828351,49019
-81.58302193828351,49021
-81.58302193828351,49023
-81.58302193828351,49025
-81.58302193828351,49027
-81.58302193828351,49029
-81.58302193828351,49031
-81.58302193828351,49033
-81.58302193828351,49035
-81.58302193828351,49037
-81.58302193828351,49039
-81.58302193828351,49041
-81.58302193828351,49043
-81.58302193828351,49045
-81.58302193828351,49047
-81.58302193828351,49049
-81.58302193828351,49051
-81.58302193828351,49053
-81.58302193828351,49055
-81.58302193828351,49057
-81.58302193828351,50001
-81.58302193828351,50003
-81.58302193828351,50005
-81.58302193828351,50007
-81.58302193828351,50009
-81.58302193828351,50011
-81.58302193828351,50013
-81.58302193828351,50015
-81.58302193828351,50017
-81.58302193828351,50019
-81.58302193828351,50021
-81.58302193828351,50023
-81.58302193828351,50025
-81.58302193828351,50027
-81.58302193828351,51001
-81.58302193828351,51007
-81.58302193828351,51009
-81.58302193828351,51011
-81.58302193828351,51013
-81.58302193828351,51017
-81.58302193828351,51021
-81.58302193828351,51023
-81.58302193828351,51025
-81.58302193828351,51027
-81.58302193828351,51029
-81.58302193828351,51033
-81.58302193828351,51036
-81.58302193828351,51037
-81.58302193828351,51041
-81.58302193828351,51043
-81.58302193828351,51045
-81.58302193828351,51047
-81.58302193828351,51049
-81.58302193828351,51051
-81.58302193828351,51057
-81.58302193828351,51061
-81.58302193828351,51063
-81.58302193828351,51065
-81.58302193828351,51067
-81.58302193828351,51071
-81.58302193828351,51073
-81.58302193828351,51075
-81.58302193828351,51077
-81.58302193828351,51079
-81.58302193828351,51083
-81.58302193828351,51085
-81.58302193828351,51087
-81.58302193828351,51091
-81.58302193828351,51093
-81.58302193828351,51097
-81.58302193828351,51099
-81.58302193828351,51101
-81.58302193828351,51103
-81.58302193828351,51105
-81.58302193828351,51107
-81.58302193828351,51109
-81.58302193828351,51111
-81.58302193828351,51113
-81.58302193828351,51115
-81.58302193828351,51117
-81.58302193828351,51119
-81.58302193828351,51125
-81.58302193828351,51127
-81.58302193828351,51131
-81.58302193828351,51133
-81.58302193828351,51135
-81.58302193828351,51137
-81.58302193828351,51139
-81.58302193828351,51141
-81.58302193828351,51145
-81.58302193828351,51147
-81.58302193828351,51155
-81.58302193828351,51157
-81.58302193828351,51159
-81.58302193828351,51167
-81.58302193828351,51169
-81.58302193828351,51171
-81.58302193828351,51173
-81.58302193828351,51179
-81.58302193828351,51181
-81.58302193828351,51183
-81.58302193828351,51185
-81.58302193828351,51187
-81.58302193828351,51193
-81.58302193828351,51197
-81.58302193828351,51510
-81.58302193828351,51550
-81.58302193828351,51650
-81.58302193828351,51700
-81.58302193828351,51710
-81.58302193828351,51740
-81.58302193828351,51760
-81.58302193828351,51770
-81.58302193828351,51800
-81.58302193828351,51810
-81.58302193828351,51901
-81.58302193828351,51903
-81.58302193828351,51907
-81.58302193828351,51909
-81.58302193828351,51911
-81.58302193828351,51913
-81.58302193828351,51918
-81.58302193828351,51919
-81.58302193828351,51921
-81.58302193828351,51923
-81.58302193828351,51929
-81.58302193828351,51931
-81.58302193828351,51933
-81.58302193828351,51939
-81.58302193828351,51941
-81.58302193828351,51942
-81.58302193828351,51944
-81.58302193828351,51945
-81.58302193828351,51947
-81.58302193828351,51949
-81.58302193828351,51951
-81.58302193828351,51953
-81.58302193828351,51955
-81.58302193828351,51958
-81.58302193828351,53001
-81.58302193828351,53003
-81.58302193828351,53005
-81.58302193828351,53007
-81.58302193828351,53009
-81.58302193828351,53011
-81.58302193828351,53013
-81.58302193828351,53015
-81.58302193828351,53017
-81.58302193828351,53019
-81.58302193828351,53021
-81.58302193828351,53023
-81.58302193828351,53025
-81.58302193828351,53027
-81.58302193828351,53029
-81.58302193828351,53031
-81.58302193828351,53033
-81.58302193828351,53035
-81.58302193828351,53037
-81.58302193828351,53039
-81.58302193828351,53041
-81.58302193828351,53043
-81.58302193828351,53045
-81.58302193828351,53047
-81.58302193828351,53049
-81.58302193828351,53051
-81.58302193828351,53053
-81.58302193828351,53055
-81.58302193828351,53057
-81.58302193828351,53059
-81.58302193828351,53061
-81.58302193828351,53063
-81.58302193828351,53065
-81.58302193828351,53067
-81.58302193828351,53069
-81.58302193828351,53071
-81.58302193828351,53073
-81.58302193828351,53075
-81.58302193828351,53077
-81.58302193828351,54001
-81.58302193828351,54003
-81.58302193828351,54005
-81.58302193828351,54007
-81.58302193828351,54009
-81.58302193828351,54011
-81.58302193828351,54013
-81.58302193828351,54015
-81.58302193828351,54017
-81.58302193828351,54019
-81.58302193828351,54021
-81.58302193828351,54023
-81.58302193828351,54025
-81.58302193828351,54027
-81.58302193828351,54029
-81.58302193828351,54031
-81.58302193828351,54033
-81.58302193828351,54035
-81.58302193828351,54037
-81.58302193828351,54039
-81.58302193828351,54041
-81.58302193828351,54043
-81.58302193828351,54045
-81.58302193828351,54047
-81.58302193828351,54049
-81.58302193828351,54051
-81.58302193828351,54053
-81.58302193828351,54055
-81.58302193828351,54057
-81.58302193828351,54059
-81.58302193828351,54061
-81.58302193828351,54063
-81.58302193828351,54065
-81.58302193828351,54067
-81.58302193828351,54069
-81.58302193828351,54071
-81.58302193828351,54073
-81.58302193828351,54075
-81.58302193828351,54077
-81.58302193828351,54079
-81.58302193828351,54081
-81.58302193828351,54083
-81.58302193828351,54085
-81.58302193828351,54087
-81.58302193828351,54089
-81.58302193828351,54091
-81.58302193828351,54093
-81.58302193828351,54095
-81.58302193828351,54097
-81.58302193828351,54099
-81.58302193828351,54101
-81.58302193828351,54103
-81.58302193828351,54105
-81.58302193828351,54107
-81.58302193828351,54109
-81.58302193828351,55001
-81.58302193828351,55003
-81.58302193828351,55005
-81.58302193828351,55007
-81.58302193828351,55009
-81.58302193828351,55011
-81.58302193828351,55013
-81.58302193828351,55015
-81.58302193828351,55017
-81.58302193828351,55019
-81.58302193828351,55021
-81.58302193828351,55023
-81.58302193828351,55025
-81.58302193828351,55027
-81.58302193828351,55029
-81.58302193828351,55031
-81.58302193828351,55033
-81.58302193828351,55035
-81.58302193828351,55037
-81.58302193828351,55039
-81.58302193828351,55041
-81.58302193828351,55043
-81.58302193828351,55045
-81.58302193828351,55047
-81.58302193828351,55049
-81.58302193828351,55051
-81.58302193828351,55053
-81.58302193828351,55055
-81.58302193828351,55057
-81.58302193828351,55059
-81.58302193828351,55061
-81.58302193828351,55063
-81.58302193828351,55065
-81.58302193828351,55067
-81.58302193828351,55069
-81.58302193828351,55071
-81.58302193828351,55073
-81.58302193828351,55075
-81.58302193828351,55077
-81.58302193828351,55078
-81.58302193828351,55079
-81.58302193828351,55081
-81.58302193828351,55083
-81.58302193828351,55085
-81.58302193828351,55087
-81.58302193828351,55089
-81.58302193828351,55091
-81.58302193828351,55093
-81.58302193828351,55095
-81.58302193828351,55097
-81.58302193828351,55099
-81.58302193828351,55101
-81.58302193828351,55103
-81.58302193828351,55105
-81.58302193828351,55107
-81.58302193828351,55109
-81.58302193828351,55111
-81.58302193828351,55113
-81.58302193828351,55115
-81.58302193828351,55117
-81.58302193828351,55119
-81.58302193828351,55121
-81.58302193828351,55123
-81.58302193828351,55125
-81.58302193828351,55127
-81.58302193828351,55129
-81.58302193828351,55131
-81.58302193828351,55133
-81.58302193828351,55135
-81.58302193828351,55137
-81.58302193828351,55139
-81.58302193828351,55141
-81.58302193828351,56001
-81.58302193828351,56003
-81.58302193828351,56005
-81.58302193828351,56007
-81.58302193828351,56009
-81.58302193828351,56011
-81.58302193828351,56013
-81.58302193828351,56015
-81.58302193828351,56017
-81.58302193828351,56019
-81.58302193828351,56021
-81.58302193828351,56023
-81.58302193828351,56025
-81.58302193828351,56027
-81.58302193828351,56029
-81.58302193828351,56031
-81.58302193828351,56033
-81.58302193828351,56035
-81.58302193828351,56037
-81.58302193828351,56039
-81.58302193828351,56041
-81.58302193828351,56043
-81.58302193828351,56045
