vector_number,hat_w,hatL,hatR,hatv,diag_hat_λ,diag_hat_pi,hatP,hatQ,real_v,var_hatB,L,R,A,w
13195,1.0015759075407655,0.991875878672173,1.011240129764867,1.0060812245995783,0.9652446412596372,0.9888249933101027,1.0005479457155162,1.0173897081180738,1.0055302486080315,0.007956530545311424,8222,15795.1,0.629523176563109,27625.64
13197,1.0013485539112619,0.9920381040570366,1.0067932357027993,1.0072818902409952,0.9687403887050404,0.9894957040548754,1.000492401821431,1.0141245935405636,1.006786146908466,0.005437741219497361,2789,4240.961,0.6613816797615348,27539.98
13199,1.0015794843011838,0.9975746224202692,1.010131932723959,1.0050258891279271,0.968353787355756,0.9939510804466083,1.0003653166707485,1.0152087438224084,1.0046588704941204,0.006536171250403844,8269,11822.82,0.7320320832444523,30731.77
13201,1.0011925068123912,1.002102656765891,1.0081478685614305,1.0030825470307951,0.9712797879356241,1.0009351073477726,1.0008035260385526,1.011255531780267,1.0022771912098107,0.005027720697868054,2636,3368.227,0.8109825638961269,31049.32
13205,1.0011890411624031,1.0013566875654873,1.0011378397362247,1.004512181415413,0.9784847612052403,1.0001267920580614,1.0007789766990984,1.0056551552909492,1.0037302989003904,0.0005546685095064174,11196,11436.22,0.8305719846640547,31824.31
13207,1.0015802844977881,0.9952647817863274,1.0125952206189501,1.0028991610668272,0.9678937633461759,0.9917336885406196,1.0003943809118025,1.0155308972590238,1.002503792706974,0.007574544021951235,8180,14392.67,0.9008496987980328,35791.69
13209,1.001289651320443,1.0014286272701527,1.0120941376250694,1.001640838452874,0.9685441554201604,0.9997792610918521,1.00073963682176,1.013754820604013,1.0009005355618532,0.007144792470327954,2996,4646.566,0.7915880315263712,30867.49
13211,1.0016594460918222,1.0050708678235847,1.0034859211471763,1.006435170848631,0.9752428334808421,1.0012717043840669,1.0003957630862685,1.0099435244939543,1.0060370185332759,0.0022630849545072773,10726,10107.45,0.6939745907516587,29769.16
13213,1.001485716619572,0.9994460217716984,1.0074207878307657,1.0051896173545285,0.9710052958463069,0.9965447781655405,1.0005157225843266,1.012648916234605,1.0046714855795862,0.004911653089207102,16036,21702.85,0.8269073226098548,34155.84
13215,1.0011960817972039,1.004175359684254,0.9973413100436738,1.0024199395128077,0.9870047649309213,1.0016269208816562,1.0003484050139624,0.9997548156876038,1.0020708130172071,-0.003311739299811267,123253,98948.62,1.12792859695243,43189.21
13217,1.001916112507763,0.9948954708025869,1.0138058847288969,1.003636445183399,0.9668247847727282,0.9898600059729191,1.0002229198991632,1.017492534255321,1.003412764511115,0.008237858867698622,27273,49364.09,0.986860839697307,40293.92
13219,1.001666808778656,1.0085295780113546,1.01179222210782,1.0050641079968552,0.9664873634718006,1.004592763103277,1.0003617672329426,1.016916047190952,1.004700640226305,0.007764657268684749,13279,18331.22,0.733167084586112,31564.12
13221,1.0015371949545075,0.9841438373360518,1.0127856113201956,1.005402606574893,0.9640522107831404,0.9812001472450617,1.0005376257908802,1.0182572935228713,1.004862366650297,0.008820867629051377,3418,8225.796,0.6831281284253149,29004.68
13223,1.0018532560671942,0.9894028648203522,1.0111179224427547,1.010634399771363,0.9617310208931527,0.9836732741742337,0.9999156141916993,1.021870554646001,1.0107196901693833,0.0091969555116439,40597,90095.76,0.5180844406385041,25362.79
13225,1.0014202921219588,1.0148067177727236,1.0138078504206907,1.002224726987941,0.9665742571598093,1.0119071112063922,1.0004655964129257,1.016063296106108,1.0017583119112967,0.008386207678911017,9957,12682.06,1.0190511277061267,39004.32
13227,1.0017071281430427,0.9947399260868258,1.0050795636530068,1.0074475965042657,0.9719393140081003,0.9910152442156861,1.0004553078424867,1.0125649906977778,1.0069891064667926,0.0038249955618922526,12608,15987.69,0.7183049702791507,31357.63
13229,1.0012039871813663,0.9916065189737228,1.006902715595932,1.0043937566337144,0.9710779526314448,0.9906452413035229,1.0008803553829182,1.0113268010820868,1.0035103109296737,0.004725166708763551,6948,10396.45,0.6921127508674918,27686.24
13231,1.001677214134265,0.9910460997453343,1.0120075078972164,1.0076221674195263,0.9630980887993484,0.9869974113013971,1.000311312621087,1.0197211985522265,1.0073085795453847,0.008791579513261927,5147,10584.13,0.5479439620949359,24974.94
13233,1.0015956640804349,0.9954304891355942,1.0053904712376613,1.0054290795102767,0.9739656984119287,0.9917272649008597,1.0003520672951565,1.0108488160448852,1.0050752253942434,0.003286691025045918,16945,21582.51,0.7402446146513044,31705.46
13235,1.0013249194318705,0.9960420514153763,1.0061432448225687,1.0063862816577185,0.9702616350801816,0.9941387865041078,1.0006867262457528,1.0125687589720165,1.0056956440637006,0.004725280670743626,4300,5831.835,0.8130402597055449,31980.93
13237,1.0015427613801235,0.9993645596667987,1.0052068299153634,1.0017118685767221,0.9785657625339056,0.996195070658557,1.0004828410136963,1.0069276119006019,1.001228434424503,0.001766698896667751,10613,11927.83,0.8353658472954422,33570.9
13239,1.0012778330294294,0.9962952233196485,1.0134249481634423,1.0021718983010326,0.9662459958824907,0.9945314238987126,1.0006866105252104,1.0156260040865825,1.0014842686613372,0.008303030132136957,635,1207.456,0.7906285491886209,30820.47
