vector_number,hat_w,hatL,hatR,hatv,diag_hat_λ,diag_hat_pi,hatP,hatQ,real_v,var_hatB,L,R,A,w,s_i,lambda_nn_given_n
17047,1.0015332098257748,0.9978594400650447,0.9972925266528968,1.0030973192435833,0.9837517440733633,0.9977946730711523,1.001511540875843,1.0003814599871805,1.0015833850165654,-0.001046444,4687,4323.365,0.7449018577436735,30122.47,0.13521655150293288,0.64655644
17049,1.0015394022208128,1.0002186571906548,0.9941906413818425,1.0013101258562576,0.9901962377073934,1.0001003798014787,1.0014999228081716,0.9954931562471662,0.9998104873025034,-0.003992929,26410,21373.47,0.9217477959804032,35345.66,0.185828599,0.9076733
17051,1.0015870039556507,0.990079333,0.9970588795161731,1.0041161068038098,0.9829426506598512,0.9898057760029906,1.001494749980034,1.0011628803539485,1.002617444398813,-0.00086772,9741,11477.07,0.6853049266405955,28282.21,0.1514066913472729,0.68953073
17053,1.0016082349338253,0.9920869062575433,1.0058001339616962,1.0041967524147262,0.9715959406125834,0.9917746176489586,1.0015031286621037,1.010021228102632,1.002689580966383,0.005459897,7773,9053.728,0.9836195214100086,37765.09,0.20332636629368092,0.59319013
17055,1.0015566228973152,0.9888058617163857,1.000006748434819,1.0033040142810143,0.9799767635724216,0.9887477311449057,1.0015369957888123,1.0033107850127583,1.0017643067601416,0.000970687,15213,20156.88,0.7956597606503346,31617.04,0.14022525259719767,0.5829969
17057,1.0015753952891229,0.9807341462061453,0.9988459201015095,1.0076984016422372,0.9758901340037931,0.9806095001715939,1.001532961876318,1.006535437173161,1.0061560028482424,0.00190441,13564,19111.4,0.776275439,30881.75,0.14415112226306018,0.6300971
17059,1.0015222062530946,0.993710498,1.0006262412402909,1.0031697024722914,0.9792668910290299,0.9937066950214432,1.0015209285157731,1.003797929,1.0016462700973825,0.001396288,2241,2945.135,0.8651652147687616,33562.25,0.11727277876600543,0.44046402
17061,1.0016677911446839,0.9818530975182134,1.0001169301815218,1.0054450740562946,0.9777524463047274,0.9809812240218295,1.0013712137746458,1.005562640931314,1.0040682817976088,0.001694684,5011,8078.218,0.70389799,28904.81,0.13966407087192068,0.545665
17063,1.001904615464784,0.9894933599602482,1.0097449632560647,1.0023485808489299,0.9702541540016657,0.9877333764918759,1.0013102432568763,1.0121164309390713,1.0010369788974456,0.007075132,21819,27707.76,1.2837098674267753,48352.17,0.2097856163943621,0.4995314
17065,1.0015413001998745,0.9874065380820061,0.9971982375045245,1.0042442097023718,0.982398461,0.9873415734591988,1.0015193348535267,1.0014305559393293,1.0027207411320158,-0.000660061,3258,4761.558,0.6544916542825682,27188.46,0.12825384,0.5850245
17067,1.001538731302074,0.9882770908719551,0.9986929818441203,1.0043678969708159,0.980232585,0.988297689,1.0015456893425518,1.0030551698942922,1.0028178521042974,0.000487911,8996,12953.07,0.7510961324353155,29586.48,0.19398480150889452,0.59578705
17069,1.0015177277689686,0.9901272551877984,0.996004261,1.0042318987645478,0.9838883950860577,0.9901457705560357,1.0015239705200365,1.00021925,1.0027038077212522,-0.001487606,1838,2167.953,0.5860812738725186,25003.81,0.11216048299665647,0.64547825
17071,1.0015350647251395,0.9847231194609121,1.0008931536439563,1.0052197002183516,0.9762733808687923,0.9847525547955438,1.0015450439180904,1.0061175158565783,1.0036689875533564,0.002421016,2654,4788.042,0.7257431498111899,29045.21,0.15673563586647798,0.4525146
17073,1.0015851119272987,0.985243033,0.9984578253510925,1.007342560761306,0.9768595152088198,0.9851211479270118,1.0015438080045609,1.0057890626013344,1.0057898143949373,0.001500152,22765,31552.1,0.8157691434012113,32358.8,0.20313043343319329,0.6156561
17075,1.0016382906158872,0.9863816469431828,0.9979399538257122,1.0036792791062934,0.9824822198653028,0.9860241074104524,1.001517252757702,1.0016116534471586,1.0021587509777172,-0.000488842,14736,18752.44,0.8189668531777876,33034,0.14198446215278002,0.6922162
17077,1.0015300018809141,1.007556628021802,0.9955117547298704,1.0015596635799278,0.9882686615552901,1.007205953728674,1.0014137961447784,0.9970644181571126,1.0001456614994828,-0.002999983,37955,33083.41,0.9398456612651572,35801.32,0.30924459935751686,0.84140325
17079,1.001551661229506,0.9894819443277126,0.9997680673180248,1.0025219921029898,0.9813295112667977,0.9893678229888206,1.0015131552848322,1.0022894744886222,1.0010073125977768,0.000470618,4250,6037.22,0.8075514705561457,31962.82,0.1388887404939148,0.5649272
17081,1.0015524462646614,0.9984656427865366,0.9947877351488187,1.0012125678785242,0.989584234,0.9983016015700169,1.001497593808037,0.995993983,0.9997154002852577,-0.003626968,25910,20578.77,1.0027706293984089,37602.32,0.14251349539241825,0.8684432
17083,1.001798470645115,0.9817507274550525,1.0031416986057515,1.0101724608971232,0.9687996377048893,0.979637733,1.0010792402484712,1.0133461183090924,1.0090834174589367,0.005519244,8708,13764.09,0.6949124495853435,28479.67,0.1631922419346366,0.4592054
17085,1.0015630607783985,0.9942647465913494,0.9979796617399941,1.0040799539254697,0.9815846465161487,0.9942547505413584,1.001559704292107,1.002051372778449,1.0025163249105993,-0.000149217,13727,15668.28,0.7880138085265096,31180.3,0.22503112087424165,0.69262654
17087,1.0015224775180465,0.9905889788719922,0.9995925022557206,1.0050053236152112,0.9782304480659221,0.9905960601931592,1.0015248640058065,1.0045957862128492,1.0034751604623013,0.001394446,4532,5485.147,0.659810708,27282.66,0.13472304537683114,0.55084157
17089,1.002070792971054,1.0007343125521988,1.0070029597318924,1.0078508675730882,0.968442331,0.996604161,1.0006903363457864,1.0149088066144554,1.0071555914624397,0.007069261,276238,311875.3,1.082584365685448,44918.56,0.32636921966224575,0.56694895
17091,1.001816964662115,0.9876035953295755,0.9966760098862333,1.0058388187863485,0.9820554396123136,0.9865045525006382,1.0014452067236326,1.0024954204966599,1.004387271548376,-0.000677517,55450,58730.18,0.9450974580989988,38618.04,0.18010360300341785,0.81117535
17093,1.002099138644255,0.9975392089361866,1.0178588989890327,1.0069148623042103,0.9555541989926875,0.9941233155652439,1.0009539945249477,1.024897253120657,1.0059551865638856,0.014734449512906422,32213,65120.52,1.0025839351134298,41257.13,0.31003317872030806,0.27911648
17095,1.0015522864192459,0.9910348360870855,0.9956906997217329,1.0034356985499029,0.9854222245463933,0.9909861761937612,1.0015358940506156,0.9991115928149186,1.0018968910755697,-0.002061062,27630,28297.79,0.964637566,36551.14,0.1604809654073117,0.8237151
17097,1.0015596657340256,1.0095063722972624,1.0040379226816032,1.0003698717894796,0.9802805289508629,1.006774922513967,1.0006555337459897,1.0044092879847708,0.9997145251818668,0.002196227,451190,441882,1.6706869493322891,63313.43,0.3841090756118161,0.7199992
17099,1.0017352939744968,0.9890153394218857,0.9986433470166548,1.0032662218968502,0.982511041,0.9882253252160842,1.0014684980037383,1.0019051377838244,1.001795087810246,-0.000283722,57964,63595.39,1.046171955121357,40059.07,0.16259005018703002,0.7545791
17101,1.0015365360438053,0.9944391917156719,0.9983021151168147,1.0017103646683407,0.9842348813725914,0.9943832405992904,1.0015177522110867,1.0000095757828402,1.0001923205622953,-0.000890451,6539,7365.796,0.9268823247292168,35616.15,0.12296258028204707,0.62222457
17103,1.0016813401775138,0.9935295454404255,0.9997664302336052,1.0025915584661702,0.9817169848102438,0.9929453439758524,1.0014849700935915,1.0023573833900699,1.0011049475584994,0.00033962,17856,19605.48,1.0309427126316222,39242.83,0.15586984552394054,0.6437174
17105,1.0016621521937639,0.9912878725429891,0.9991586189642682,1.002526828074315,0.9825191425607469,0.9907777291882045,1.0014902952971214,1.0016833210133609,1.0010349903359632,-0.000103205,20981,21344.76,1.1663960911037323,43100.47,0.1598840528324957,0.75958985
17107,1.001557332464784,0.9877118346768484,0.9993431366529985,1.0054707119359463,0.9780455133431426,0.9876480288220065,1.0015357652439063,1.004810255078792,1.0039289128043087,0.001384911,13327,15320.1,0.9728982714319052,37122.83,0.18463448140679112,0.70350325
17109,1.0015379779150364,1.0002662235009379,0.9943131108591273,1.001469375,0.9897783796480071,1.0002182323956876,1.0015219602848986,0.9957741297161556,0.9999474946560796,-0.00382674,17639,16487.02,1.0158774883633552,37430.18,0.3001385144470518,0.90021485
17111,1.0019601832773133,0.9876469876952585,1.0059845647096235,1.0079658715914375,0.9679722002539675,0.9858436452798687,1.0013499861249346,1.0139981085750684,1.0066069661538672,0.0068715,131522,183122.5,1.095648529734224,43837.91,0.3190456066830004,0.56166184
17113,1.001519541485193,1.0009431227714551,0.9943371151178904,1.0011936732896922,0.990135492,1.0008157326441447,1.001477051853197,0.9955240287731562,0.9997170393839975,-0.003932916,112793,105521.5,1.3899526249123129,49142.27,0.37919729127054547,0.93080336
17115,1.0014780399036796,0.9965721607549136,0.9945975729618195,1.0008730394524274,0.989877958,0.9968707297891861,1.0015780428561987,0.9954658958823037,0.9992961073689667,-0.003772519,67943,61021.51,1.4257254913996644,49851.42,0.2039973500419658,0.92627496
17117,1.0016888164453452,0.9828792108625797,1.0019291600528346,1.0061129981850427,0.9745328877656002,0.9820799536097033,1.001417225201534,1.008053951189779,1.004689127433936,0.00328928,18123,27483.2,0.8778981315411388,33440.49,0.16065833850478986,0.5391387
17119,1.0018315851581032,0.9890917817750017,1.0018353944177725,1.006722278138057,0.9747797580136403,0.9871800703912614,1.001185723937292,1.0085700105875988,1.005529997,0.003224393,128253,152605.3,1.0625737095076122,40271.15,0.22924002963317616,0.6358548
17121,1.0015736120699859,0.9924017783957022,0.9979401627058758,1.0011773870459726,0.985536094,0.9922151116847714,1.0015108108338397,0.9991151245261015,0.9996670791924956,-0.001424182,18462,20457.02,0.939049203,35839.78,0.1424517625393633,0.70535666
17123,1.0016448489452794,0.9907192263968317,1.0030066709728618,1.0061794891287021,0.9727809485391589,0.990258269,1.001489477993598,1.0092047397921544,1.0046830358562528,0.004207028,5666,7473.42,0.8734027067551681,34391.11,0.18202110888902906,0.49955595
17125,1.0015842104540562,0.9848228947017392,1.001205591792301,1.0064011599622633,0.974553457,0.9846435458863532,1.0015234063412193,1.007614468940476,1.0048703341231568,0.003059918,5527,7825.914,0.9092269354836212,34958.02,0.17311819593493247,0.54397506
17127,1.0014844967532768,0.995673115,1.0017840532633508,1.001110694082799,0.9803428953029789,0.9957313737564933,1.0015040294442143,1.0028967288835529,0.9996072553381201,0.001434648,6448,7980.649,1.0948811868813917,40104.84,0.15041150640718404,0.51084954
17129,1.0015652080587336,0.9811655976544192,1.007131805788765,1.0071915555681115,0.9659043179001707,0.9810395674977088,1.0015223227308379,1.0143746501345074,1.005660615553546,0.007741896,4281,8760.52,0.7995158872218509,31925.25,0.2424240915505554,0.39703843
