NAME,state,county,pct_bachelors_plus
"Clarke County, Virginia",51,043,29.2
"Craig County, Virginia",51,045,13.6
"Culpeper County, Virginia",51,047,21.6
"Cumberland County, Virginia",51,049,12.5
"Dickenson County, Virginia",51,051,8.6
"Dinwiddie County, Virginia",51,053,13.1
"Essex County, Virginia",51,057,16.6
"Fairfax County, Virginia",51,059,58.0
"Fauquier County, Virginia",51,061,30.8
"Floyd County, Virginia",51,063,19.3
"Fluvanna County, Virginia",51,065,25.8
"Franklin County, Virginia",51,067,15.2
"Frederick County, Virginia",51,069,23.1
"Giles County, Virginia",51,071,16.1
"Gloucester County, Virginia",51,073,19.2
"Goochland County, Virginia",51,075,30.7
"Grayson County, Virginia",51,077,10.3
"Greene County, Virginia",51,079,20.0
"Greensville County, Virginia",51,081,5.5
"Halifax County, Virginia",51,083,13.2
"Hanover County, Virginia",51,085,33.0
"Henrico County, Virginia",51,087,38.9
"Henry County, Virginia",51,089,10.9
"Highland County, Virginia",51,091,21.4
"Isle of Wight County, Virginia",51,093,25.1
"James City County, Virginia",51,095,45.0
"King and Queen County, Virginia",51,097,9.9
"King George County, Virginia",51,099,30.5
"King William County, Virginia",51,101,19.8
"Lancaster County, Virginia",51,103,27.7
"Lee County, Virginia",51,105,12.0
"Loudoun County, Virginia",51,107,57.2
"Louisa County, Virginia",51,109,17.9
"Lunenburg County, Virginia",51,111,10.0
"Madison County, Virginia",51,113,20.7
"Mathews County, Virginia",51,115,20.6
"Mecklenburg County, Virginia",51,117,13.4
"Middlesex County, Virginia",51,119,27.5
"Montgomery County, Virginia",51,121,39.4
"Nelson County, Virginia",51,125,22.9
"New Kent County, Virginia",51,127,22.6
"Northampton County, Virginia",51,131,18.8
"Northumberland County, Virginia",51,133,22.3
"Nottoway County, Virginia",51,135,11.6
"Orange County, Virginia",51,137,21.5
"Page County, Virginia",51,139,11.1
"Patrick County, Virginia",51,141,9.5
"Pittsylvania County, Virginia",51,143,12.8
"Powhatan County, Virginia",51,145,21.9
"Prince Edward County, Virginia",51,147,18.5
"Prince George County, Virginia",51,149,17.2
"Prince William County, Virginia",51,153,37.5
"Pulaski County, Virginia",51,155,13.9
"Rappahannock County, Virginia",51,157,37.4
"Richmond County, Virginia",51,159,9.8
"Roanoke County, Virginia",51,161,32.6
"Rockbridge County, Virginia",51,163,21.8
"Rockingham County, Virginia",51,165,21.9
"Russell County, Virginia",51,167,10.7
"Scott County, Virginia",51,169,10.3
"Shenandoah County, Virginia",51,171,17.5
"Smyth County, Virginia",51,173,14.6
"Southampton County, Virginia",51,175,12.6
"Spotsylvania County, Virginia",51,177,29.9
"Stafford County, Virginia",51,179,35.4
"Surry County, Virginia",51,181,13.6
"Sussex County, Virginia",51,183,10.0
"Tazewell County, Virginia",51,185,14.3
"Warren County, Virginia",51,187,21.4
"Washington County, Virginia",51,191,20.5
"Westmoreland County, Virginia",51,193,15.9
"Wise County, Virginia",51,195,11.3
"Wythe County, Virginia",51,197,14.0
"York County, Virginia",51,199,41.5
"Alexandria city, Virginia",51,510,60.4
"Bedford city, Virginia",51,515,20.8
"Bristol city, Virginia",51,520,19.7
"Buena Vista city, Virginia",51,530,16.5
"Charlottesville city, Virginia",51,540,46.7
"Chesapeake city, Virginia",51,550,27.9
"Colonial Heights city, Virginia",51,570,20.0
"Covington city, Virginia",51,580,10.4
"Danville city, Virginia",51,590,16.2
"Emporia city, Virginia",51,595,15.4
"Fairfax city, Virginia",51,600,53.2
"Falls Church city, Virginia",51,610,71.0
"Franklin city, Virginia",51,620,19.0
"Fredericksburg city, Virginia",51,630,31.9
"Galax city, Virginia",51,640,12.7
"Hampton city, Virginia",51,650,21.8
"Harrisonburg city, Virginia",51,660,33.3
"Hopewell city, Virginia",51,670,10.9
"Lexington city, Virginia",51,678,44.4
"Lynchburg city, Virginia",51,680,28.3
"Manassas city, Virginia",51,683,28.3
"Manassas Park city, Virginia",51,685,21.9
"Martinsville city, Virginia",51,690,20.4
"Newport News city, Virginia",51,700,23.5
"Norfolk city, Virginia",51,710,23.7
"Norton city, Virginia",51,720,20.6
"Petersburg city, Virginia",51,730,15.2
"Poquoson city, Virginia",51,735,36.0
"Portsmouth city, Virginia",51,740,18.7
"Radford city, Virginia",51,750,35.1
"Richmond city, Virginia",51,760,32.6
"Roanoke city, Virginia",51,770,21.9
"Salem city, Virginia",51,775,29.1
"Staunton city, Virginia",51,790,28.5
"Suffolk city, Virginia",51,800,25.1
"Virginia Beach city, Virginia",51,810,31.9
"Waynesboro city, Virginia",51,820,21.8
"Williamsburg city, Virginia",51,830,43.3
"Winchester city, Virginia",51,840,29.7
"Adams County, Washington",53,001,13.4
"Asotin County, Washington",53,003,18.2
"Benton County, Washington",53,005,27.6
"Chelan County, Washington",53,007,23.2
"Clallam County, Washington",53,009,23.3
"Clark County, Washington",53,011,25.7
"Columbia County, Washington",53,013,20.0
"Cowlitz County, Washington",53,015,14.7
"Douglas County, Washington",53,017,17.3
"Ferry County, Washington",53,019,16.7
"Franklin County, Washington",53,021,14.6
"Garfield County, Washington",53,023,17.7
"Grant County, Washington",53,025,14.4
"Grays Harbor County, Washington",53,027,14.5
"Island County, Washington",53,029,29.8
"Jefferson County, Washington",53,031,34.8
"King County, Washington",53,033,45.2
"Kitsap County, Washington",53,035,28.0
"Kittitas County, Washington",53,037,31.9
"Klickitat County, Washington",53,039,17.9
"Lewis County, Washington",53,041,15.0
"Lincoln County, Washington",53,043,20.3
"Mason County, Washington",53,045,17.9
"Okanogan County, Washington",53,047,17.7
"Pacific County, Washington",53,049,16.8
"Pend Oreille County, Washington",53,051,17.9
"Pierce County, Washington",53,053,23.4
"San Juan County, Washington",53,055,44.9
"Skagit County, Washington",53,057,23.2
"Skamania County, Washington",53,059,19.7
"Snohomish County, Washington",53,061,28.2
"Spokane County, Washington",53,063,27.9
"Stevens County, Washington",53,065,19.2
"Thurston County, Washington",53,067,31.6
"Wahkiakum County, Washington",53,069,15.3
"Walla Walla County, Washington",53,071,24.2
"Whatcom County, Washington",53,073,31.7
"Whitman County, Washington",53,075,47.4
"Yakima County, Washington",53,077,15.6
"Barbour County, West Virginia",54,001,13.3
"Berkeley County, West Virginia",54,003,19.7
"Boone County, West Virginia",54,005,8.2
"Braxton County, West Virginia",54,007,9.5
"Brooke County, West Virginia",54,009,15.6
"Cabell County, West Virginia",54,011,23.0
"Calhoun County, West Virginia",54,013,8.0
"Clay County, West Virginia",54,015,8.3
"Doddridge County, West Virginia",54,017,8.0
"Fayette County, West Virginia",54,019,10.7
"Gilmer County, West Virginia",54,021,12.2
"Grant County, West Virginia",54,023,11.5
"Greenbrier County, West Virginia",54,025,17.2
"Hampshire County, West Virginia",54,027,9.4
"Hancock County, West Virginia",54,029,15.3
"Hardy County, West Virginia",54,031,9.5
"Harrison County, West Virginia",54,033,17.6
"Jackson County, West Virginia",54,035,14.5
"Jefferson County, West Virginia",54,037,27.7
"Kanawha County, West Virginia",54,039,23.4
"Lewis County, West Virginia",54,041,12.0
"Lincoln County, West Virginia",54,043,7.7
"Logan County, West Virginia",54,045,8.9
"McDowell County, West Virginia",54,047,6.3
"Marion County, West Virginia",54,049,19.2
"Marshall County, West Virginia",54,051,12.2
"Mason County, West Virginia",54,053,10.3
"Mercer County, West Virginia",54,055,16.4
"Mineral County, West Virginia",54,057,13.0
"Mingo County, West Virginia",54,059,9.0
"Monongalia County, West Virginia",54,061,35.8
"Monroe County, West Virginia",54,063,13.3
"Morgan County, West Virginia",54,065,12.7
"Nicholas County, West Virginia",54,067,13.0
"Ohio County, West Virginia",54,069,25.9
"Pendleton County, West Virginia",54,071,13.1
"Pleasants County, West Virginia",54,073,10.4
"Pocahontas County, West Virginia",54,075,13.5
"Preston County, West Virginia",54,077,11.6
"Putnam County, West Virginia",54,079,23.8
"Raleigh County, West Virginia",54,081,15.4
"Randolph County, West Virginia",54,083,17.6
"Ritchie County, West Virginia",54,085,10.3
"Roane County, West Virginia",54,087,9.1
"Summers County, West Virginia",54,089,11.2
"Taylor County, West Virginia",54,091,14.5
"Tucker County, West Virginia",54,093,13.7
"Tyler County, West Virginia",54,095,8.3
"Upshur County, West Virginia",54,097,15.2
"Wayne County, West Virginia",54,099,12.7
"Webster County, West Virginia",54,101,8.0
"Wetzel County, West Virginia",54,103,12.6
"Wirt County, West Virginia",54,105,11.0
"Wood County, West Virginia",54,107,19.1
"Wyoming County, West Virginia",54,109,9.3
"Adams County, Wisconsin",55,001,10.8
"Ashland County, Wisconsin",55,003,20.7
"Barron County, Wisconsin",55,005,17.6
"Bayfield County, Wisconsin",55,007,26.8
"Brown County, Wisconsin",55,009,25.6
"Buffalo County, Wisconsin",55,011,15.5
"Burnett County, Wisconsin",55,013,16.0
"Calumet County, Wisconsin",55,015,25.3
"Chippewa County, Wisconsin",55,017,17.5
"Clark County, Wisconsin",55,019,11.3
"Columbia County, Wisconsin",55,021,19.9
"Crawford County, Wisconsin",55,023,15.9
"Dane County, Wisconsin",55,025,45.4
"Dodge County, Wisconsin",55,027,15.2
"Door County, Wisconsin",55,029,27.5
"Douglas County, Wisconsin",55,031,22.0
"Dunn County, Wisconsin",55,033,24.9
"Eau Claire County, Wisconsin",55,035,30.2
"Florence County, Wisconsin",55,037,12.1
"Fond du Lac County, Wisconsin",55,039,18.0
"Forest County, Wisconsin",55,041,12.0
"Grant County, Wisconsin",55,043,19.2
"Green County, Wisconsin",55,045,18.8
"Green Lake County, Wisconsin",55,047,16.5
"Iowa County, Wisconsin",55,049,22.3
"Iron County, Wisconsin",55,051,17.9
"Jackson County, Wisconsin",55,053,14.8
"Jefferson County, Wisconsin",55,055,22.7
"Juneau County, Wisconsin",55,057,12.1
"Kenosha County, Wisconsin",55,059,22.5
"Kewaunee County, Wisconsin",55,061,13.6
"La Crosse County, Wisconsin",55,063,28.8
"Lafayette County, Wisconsin",55,065,15.9
"Langlade County, Wisconsin",55,067,12.9
"Lincoln County, Wisconsin",55,069,14.7
"Manitowoc County, Wisconsin",55,071,17.5
"Marathon County, Wisconsin",55,073,20.8
"Marinette County, Wisconsin",55,075,14.2
"Marquette County, Wisconsin",55,077,12.8
"Menominee County, Wisconsin",55,078,10.5
"Milwaukee County, Wisconsin",55,079,26.7
"Monroe County, Wisconsin",55,081,16.4
"Oconto County, Wisconsin",55,083,13.2
"Oneida County, Wisconsin",55,085,22.4
"Outagamie County, Wisconsin",55,087,25.8
"Ozaukee County, Wisconsin",55,089,43.1
"Pepin County, Wisconsin",55,091,17.2
"Pierce County, Wisconsin",55,093,25.4
"Polk County, Wisconsin",55,095,18.4
"Portage County, Wisconsin",55,097,27.1
"Price County, Wisconsin",55,099,15.3
"Racine County, Wisconsin",55,101,23.1
"Richland County, Wisconsin",55,103,14.4
"Rock County, Wisconsin",55,105,19.8
"Rusk County, Wisconsin",55,107,14.8
"St. Croix County, Wisconsin",55,109,32.5
"Sauk County, Wisconsin",55,111,20.0
"Sawyer County, Wisconsin",55,113,20.5
"Shawano County, Wisconsin",55,115,14.4
"Sheboygan County, Wisconsin",55,117,20.5
"Taylor County, Wisconsin",55,119,13.6
"Trempealeau County, Wisconsin",55,121,17.1
"Vernon County, Wisconsin",55,123,18.8
"Vilas County, Wisconsin",55,125,25.0
"Walworth County, Wisconsin",55,127,25.1
"Washburn County, Wisconsin",55,129,18.7
"Washington County, Wisconsin",55,131,26.0
"Waukesha County, Wisconsin",55,133,39.2
"Waupaca County, Wisconsin",55,135,16.1
"Waushara County, Wisconsin",55,137,13.3
"Winnebago County, Wisconsin",55,139,23.7
"Wood County, Wisconsin",55,141,19.2
"Albany County, Wyoming",56,001,47.4
"Big Horn County, Wyoming",56,003,20.3
"Campbell County, Wyoming",56,005,17.6
"Carbon County, Wyoming",56,007,17.9
"Converse County, Wyoming",56,009,17.6
"Crook County, Wyoming",56,011,22.8
"Fremont County, Wyoming",56,013,22.8
"Goshen County, Wyoming",56,015,19.6
"Hot Springs County, Wyoming",56,017,19.3
"Johnson County, Wyoming",56,019,25.3
"Laramie County, Wyoming",56,021,22.9
"Lincoln County, Wyoming",56,023,19.3
"Natrona County, Wyoming",56,025,20.9
"Niobrara County, Wyoming",56,027,19.7
"Park County, Wyoming",56,029,27.7
"Platte County, Wyoming",56,031,17.3
"Sheridan County, Wyoming",56,033,23.1
"Sublette County, Wyoming",56,035,22.8
"Sweetwater County, Wyoming",56,037,17.1
"Teton County, Wyoming",56,039,49.7
"Uinta County, Wyoming",56,041,17.4
"Washakie County, Wyoming",56,043,24.5
"Weston County, Wyoming",56,045,17.9
"Adjuntas Municipio, Puerto Rico",72,001,14.6
"Aguada Municipio, Puerto Rico",72,003,16.7
"Aguadilla Municipio, Puerto Rico",72,005,18.3
"Aguas Buenas Municipio, Puerto Rico",72,007,16.0
"Aibonito Municipio, Puerto Rico",72,009,18.8
"Arecibo Municipio, Puerto Rico",72,013,18.7
"Arroyo Municipio, Puerto Rico",72,015,15.1
"Barceloneta Municipio, Puerto Rico",72,017,16.3
"Barranquitas Municipio, Puerto Rico",72,019,15.5
"Cabo Rojo Municipio, Puerto Rico",72,023,19.2
"Caguas Municipio, Puerto Rico",72,025,25.5
"Camuy Municipio, Puerto Rico",72,027,16.2
"Carolina Municipio, Puerto Rico",72,031,25.9
"Cayey Municipio, Puerto Rico",72,035,20.1
"Ceiba Municipio, Puerto Rico",72,037,21.3
"Ciales Municipio, Puerto Rico",72,039,11.7
"Cidra Municipio, Puerto Rico",72,041,19.8
"Coamo Municipio, Puerto Rico",72,043,16.4
"Corozal Municipio, Puerto Rico",72,047,15.3
"Culebra Municipio, Puerto Rico",72,049,14.6
"Dorado Municipio, Puerto Rico",72,051,25.9
"Fajardo Municipio, Puerto Rico",72,053,19.9
"Florida Municipio, Puerto Rico",72,054,12.3
"Guayama Municipio, Puerto Rico",72,057,20.5
"Guayanilla Municipio, Puerto Rico",72,059,15.7
"Guaynabo Municipio, Puerto Rico",72,061,40.0
"Gurabo Municipio, Puerto Rico",72,063,27.9
"Hatillo Municipio, Puerto Rico",72,065,18.7
"Hormigueros Municipio, Puerto Rico",72,067,21.7
"Humacao Municipio, Puerto Rico",72,069,17.0
"Isabela Municipio, Puerto Rico",72,071,16.0
"Jayuya Municipio, Puerto Rico",72,073,16.6
"Juncos Municipio, Puerto Rico",72,077,17.2
"Lajas Municipio, Puerto Rico",72,079,13.8
"Lares Municipio, Puerto Rico",72,081,14.5
"Las Piedras Municipio, Puerto Rico",72,085,17.4
"Luquillo Municipio, Puerto Rico",72,089,19.1
"Maricao Municipio, Puerto Rico",72,093,11.3
"Maunabo Municipio, Puerto Rico",72,095,11.2
"Moca Municipio, Puerto Rico",72,099,16.4
"Morovis Municipio, Puerto Rico",72,101,12.8
"Naguabo Municipio, Puerto Rico",72,103,15.9
"Naranjito Municipio, Puerto Rico",72,105,12.5
"Orocovis Municipio, Puerto Rico",72,107,13.3
"Patillas Municipio, Puerto Rico",72,109,13.4
"Ponce Municipio, Puerto Rico",72,113,23.5
"Quebradillas Municipio, Puerto Rico",72,115,14.2
"Sabana Grande Municipio, Puerto Rico",72,121,17.4
"Salinas Municipio, Puerto Rico",72,123,12.6
"San Juan Municipio, Puerto Rico",72,127,31.9
"San Lorenzo Municipio, Puerto Rico",72,129,14.8
"Santa Isabel Municipio, Puerto Rico",72,133,18.1
"Toa Alta Municipio, Puerto Rico",72,135,24.7
"Toa Baja Municipio, Puerto Rico",72,137,19.0
"Trujillo Alto Municipio, Puerto Rico",72,139,31.7
"Utuado Municipio, Puerto Rico",72,141,16.7
"Vega Alta Municipio, Puerto Rico",72,143,15.8
"Vega Baja Municipio, Puerto Rico",72,145,17.2
"Vieques Municipio, Puerto Rico",72,147,13.2
"Villalba Municipio, Puerto Rico",72,149,15.7
"Yabucoa Municipio, Puerto Rico",72,151,13.3
"Yauco Municipio, Puerto Rico",72,153,16.7
"Monroe County, Tennessee",47,123,10.4
"Montgomery County, Tennessee",47,125,22.3
"Moore County, Tennessee",47,127,12.6
"Morgan County, Tennessee",47,129,6.3
"Obion County, Tennessee",47,131,11.9
"Overton County, Tennessee",47,133,10.5
"Perry County, Tennessee",47,135,10.6
"Pickett County, Tennessee",47,137,12.0
"Polk County, Tennessee",47,139,10.1
"Putnam County, Tennessee",47,141,21.7
"Rhea County, Tennessee",47,143,11.2
"Roane County, Tennessee",47,145,16.7
"Robertson County, Tennessee",47,147,14.2
"Rutherford County, Tennessee",47,149,26.3
"Scott County, Tennessee",47,151,9.9
"Sequatchie County, Tennessee",47,153,13.3
"Sevier County, Tennessee",47,155,15.2
"Shelby County, Tennessee",47,157,27.8
"Smith County, Tennessee",47,159,12.8
"Stewart County, Tennessee",47,161,11.5
"Sullivan County, Tennessee",47,163,20.0
"Sumner County, Tennessee",47,165,23.0
"Tipton County, Tennessee",47,167,13.8
"Trousdale County, Tennessee",47,169,10.0
"Unicoi County, Tennessee",47,171,12.2
"Union County, Tennessee",47,173,6.3
"Van Buren County, Tennessee",47,175,9.0
"Warren County, Tennessee",47,177,10.9
"Washington County, Tennessee",47,179,27.9
"Wayne County, Tennessee",47,181,8.7
"Weakley County, Tennessee",47,183,18.4
"White County, Tennessee",47,185,11.0
"Williamson County, Tennessee",47,187,51.8
"Wilson County, Tennessee",47,189,24.0
"Anderson County, Texas",48,001,11.3
"Andrews County, Texas",48,003,12.4
"Angelina County, Texas",48,005,15.9
"Aransas County, Texas",48,007,23.9
"Archer County, Texas",48,009,18.8
"Armstrong County, Texas",48,011,25.9
"Atascosa County, Texas",48,013,11.0
"Austin County, Texas",48,015,17.9
"Bailey County, Texas",48,017,18.5
"Bandera County, Texas",48,019,24.0
"Bastrop County, Texas",48,021,17.9
"Baylor County, Texas",48,023,24.5
"Bee County, Texas",48,025,9.2
"Bell County, Texas",48,027,21.2
"Bexar County, Texas",48,029,25.3
"Blanco County, Texas",48,031,25.4
"Borden County, Texas",48,033,19.1
"Bosque County, Texas",48,035,14.8
"Bowie County, Texas",48,037,18.1
"Brazoria County, Texas",48,039,26.1
"Brazos County, Texas",48,041,39.3
"Brewster County, Texas",48,043,30.4
"Briscoe County, Texas",48,045,15.0
"Brooks County, Texas",48,047,12.5
"Brown County, Texas",48,049,15.0
"Burleson County, Texas",48,051,10.5
"Burnet County, Texas",48,053,21.4
"Caldwell County, Texas",48,055,14.3
"Calhoun County, Texas",48,057,14.7
"Callahan County, Texas",48,059,17.1
"Cameron County, Texas",48,061,14.5
"Camp County, Texas",48,063,14.9
"Carson County, Texas",48,065,23.6
"Cass County, Texas",48,067,12.9
"Castro County, Texas",48,069,14.9
"Chambers County, Texas",48,071,16.2
"Cherokee County, Texas",48,073,11.8
"Childress County, Texas",48,075,15.7
"Clay County, Texas",48,077,19.3
"Cochran County, Texas",48,079,11.7
"Coke County, Texas",48,081,11.8
"Coleman County, Texas",48,083,13.7
"Collin County, Texas",48,085,48.3
"Collingsworth County, Texas",48,087,18.3
"Colorado County, Texas",48,089,15.3
"Comal County, Texas",48,091,32.6
"Comanche County, Texas",48,093,18.1
"Concho County, Texas",48,095,10.5
"Cooke County, Texas",48,097,19.5
"Coryell County, Texas",48,099,15.4
"Cottle County, Texas",48,101,15.9
"Crane County, Texas",48,103,13.1
"Crockett County, Texas",48,105,9.1
"Crosby County, Texas",48,107,13.3
"Culberson County, Texas",48,109,13.8
"Dallam County, Texas",48,111,8.4
"Dallas County, Texas",48,113,28.0
"Dawson County, Texas",48,115,8.7
"Deaf Smith County, Texas",48,117,13.2
"Delta County, Texas",48,119,15.0
"Denton County, Texas",48,121,39.5
"DeWitt County, Texas",48,123,12.1
"Dickens County, Texas",48,125,12.7
"Dimmit County, Texas",48,127,12.6
"Donley County, Texas",48,129,16.6
"Duval County, Texas",48,131,8.5
"Eastland County, Texas",48,133,15.5
"Ector County, Texas",48,135,13.1
"Edwards County, Texas",48,137,22.1
"Ellis County, Texas",48,139,21.0
"El Paso County, Texas",48,141,19.3
"Erath County, Texas",48,143,24.0
"Falls County, Texas",48,145,9.8
"Fannin County, Texas",48,147,14.7
"Fayette County, Texas",48,149,17.6
"Fisher County, Texas",48,151,15.2
"Floyd County, Texas",48,153,17.1
"Foard County, Texas",48,155,15.6
"Fort Bend County, Texas",48,157,40.4
"Franklin County, Texas",48,159,23.6
"Freestone County, Texas",48,161,14.0
"Frio County, Texas",48,163,8.1
"Gaines County, Texas",48,165,12.9
"Galveston County, Texas",48,167,26.3
"Garza County, Texas",48,169,8.6
"Gillespie County, Texas",48,171,26.8
"Glasscock County, Texas",48,173,16.4
"Goliad County, Texas",48,175,18.0
"Gonzales County, Texas",48,177,13.9
"Gray County, Texas",48,179,12.2
"Grayson County, Texas",48,181,19.2
"Gregg County, Texas",48,183,20.3
"Grimes County, Texas",48,185,11.3
"Guadalupe County, Texas",48,187,24.0
"Hale County, Texas",48,189,14.1
"Hall County, Texas",48,191,15.2
"Manatí Municipio, Puerto Rico",72,091,17.1
